,CAISO
23610,382.2020647008399
23611,0.0
23612,0.0
23613,0.0
23614,0.0
23615,0.0
23616,0.0
23617,0.0
23618,0.0
23619,0.0
23620,0.0
23621,0.0
23622,0.0
23623,663.0115525804837
23624,2149.7647310942957
23625,3636.517909608107
23626,4661.172127232491
23627,5082.031135090598
23628,5356.96415529941
23629,4985.8045780175125
23630,4975.230231086404
23631,4242.427988760607
23632,3340.4361955370778
23633,2073.6294331903164
23634,87.76707952819798
23635,0.0
23636,0.0
23637,0.0
23638,0.0
23639,0.0
23640,0.0
23641,0.0
23642,0.0
23643,0.0
23644,0.0
23645,0.0
23646,3.995933016795975
23647,1082.8978475517092
23648,3524.41292081405
23649,4936.309253415294
23650,5565.002714724528
23651,6245.643305252109
23652,6583.965634007502
23653,5453.116590254241
23654,4564.687482853268
23655,3792.14043293938
23656,2805.144977790774
23657,1890.0763169444963
23658,532.79106890613
23659,0.0
23660,0.0
23661,0.0
23662,0.0
23663,0.0
23664,0.0
23665,0.0
23666,0.0
23667,0.0
23668,0.0
23669,0.0
23670,0.0
23671,851.429206489229
23672,3203.8024370216604
23673,4773.933909021698
23674,6065.903600460578
23675,6989.344232374269
23676,7417.176818719602
23677,7785.705878244792
23678,7991.856233381488
23679,7292.92181014406
23680,6526.21192768361
23681,3873.0850968490136
23682,103.0751775683478
23683,0.0
23684,0.0
23685,0.0
23686,0.0
23687,0.0
23688,0.0
23689,0.0
23690,0.0
23691,0.0
23692,0.0
23693,0.0
23694,12.557902239557212
23695,1105.0953970810347
23696,3958.5298504026455
23697,5959.4222739054285
23698,7134.283794539558
23699,7551.48521338707
23700,7986.825824358387
23701,8217.054032083603
23702,7989.616469300511
23703,7173.352823729292
23704,5790.5882549069365
23705,3703.185838198315
23706,838.5888051082093
23707,0.0
23708,0.0
23709,0.0
23710,0.0
23711,0.0
23712,0.0
23713,0.0
23714,0.0
23715,0.0
23716,0.0
23717,247.85053407633728
23718,0.0
23719,1288.822777196954
23720,4796.97005095174
23721,7332.126942361132
23722,8350.438565223341
23723,8714.42477812402
23724,8792.320660262296
23725,8820.646435585306
23726,8601.12167683198
23727,8013.361838879522
23728,6616.90111545513
23729,3685.183369523598
23730,87.80990350133091
23731,0.0
23732,0.0
23733,0.0
23734,0.0
23735,0.0
23736,0.0
23737,0.0
23738,0.0
23739,0.0
23740,0.0
23741,0.0
23742,6.749918353907264
23743,1304.6627904052186
23744,4108.771729428407
23745,6131.81868749947
23746,6826.096003901362
23747,7634.157658269115
23748,8223.329103160164
23749,8393.041336058404
23750,8322.649330367656
23751,7693.9426494037225
23752,6604.312972272979
23753,4106.843181327291
23754,621.9567626100264
23755,0.0
23756,0.0
23757,0.0
23758,0.0
23759,0.0
23760,0.0
23761,0.0
23762,0.0
23763,0.0
23764,0.0
23765,0.0
23766,12.801666082397569
23767,1126.5466152509862
23768,4035.369630640211
23769,6075.1017597688915
23770,7272.768742144308
23771,7698.0685375484045
23772,8141.8596284048535
23773,8376.556839915476
23774,8144.704443089831
23775,7312.59614773399
23776,5902.990471327768
23777,3775.069086964794
23778,854.8668128356597
23779,0.0
23780,0.0
23781,0.0
23782,0.0
23783,0.0
23784,0.0
23785,0.0
23786,0.0
23787,0.0
23788,0.0
23789,0.0
23790,1.085242239152293
23791,1571.4307622925198
23792,5145.13345582102
23793,7563.053164652329
23794,8414.968322386878
23795,8620.079105586661
23796,8510.46963943228
23797,8523.492546302106
23798,8089.3956506411905
23799,7577.161313761308
23800,6015.497731621158
23801,3280.687288957381
23802,83.56365241472653
23803,0.0
23804,0.0
23805,0.0
23806,0.0
23807,0.0
23808,0.0
23809,0.0
23810,0.0
23811,0.0
23812,0.0
23813,0.0
23814,18.48997784911165
23815,1732.3686938629223
23816,5601.040982292438
23817,7839.75060802334
23818,8667.532693268184
23819,8862.388613678053
23820,8842.476329840549
23821,8841.054023852155
23822,8731.536462745878
23823,8225.195530877898
23824,6987.78932097581
23825,4201.491889713524
23826,61.15915750090777
23827,0.0
23828,0.0
23829,0.0
23830,0.0
23831,0.0
23832,0.0
23833,0.0
23834,0.0
23835,0.0
23836,0.0
23837,0.0
23838,28.43836940120521
23839,1721.9432672429757
23840,5681.9862063608025
23841,7972.696861627882
23842,8834.3794544844
23843,9024.916529472475
23844,9056.198735813801
23845,9083.215186744945
23846,9086.059023685068
23847,8564.214945172951
23848,7347.052734801367
23849,4598.484332174884
23850,874.4798590870603
23851,0.0
23852,0.0
23853,0.0
23854,0.0
23855,0.0
23856,0.0
23857,0.0
23858,0.0
23859,0.0
23860,0.0
23861,0.0
23862,1.4227532792885194
23863,1334.5425759726313
23864,4858.702448770294
23865,7139.37595546979
23866,8078.393119800212
23867,8230.627720684084
23868,8190.790628864006
23869,8028.596755025114
23870,7426.772117886071
23871,6075.1565025619775
23872,4281.064617379155
23873,2011.7731369139665
23874,0.0
23875,0.0
23876,0.0
23877,0.0
23878,0.0
23879,0.0
23880,0.0
23881,0.0
23882,0.0
23883,0.0
23884,0.0
23885,0.0
23886,1.4133710205850034
23887,1325.7420173087335
23888,4826.662035297787
23889,7092.295781295548
23890,8025.12065488165
23891,8176.351354084244
23892,8136.7769655078655
23893,7975.652669161174
23894,7377.796727453719
23895,6035.094257897965
23896,4252.833400940275
23897,1998.5066231071949
23898,0.0
23899,0.0
23900,0.0
23901,0.0
23902,0.0
23903,0.0
23904,0.0
23905,0.0
23906,0.0
23907,0.0
23908,0.0
23909,0.0
23910,0.0
23911,1681.9625040563692
23912,5760.673410227426
23913,7954.160593352485
23914,7713.329765165719
23915,8563.944250321374
23916,8967.576718362394
23917,8956.980161922176
23918,8893.40082328087
23919,8243.157587176602
23920,6953.267671408288
23921,3211.7199246987016
23922,198.44460242589463
23923,0.0
23924,0.0
23925,0.0
23926,0.0
23927,0.0
23928,0.0
23929,0.0
23930,0.0
23931,0.0
23932,0.0
23933,0.0
23934,28.29312440998912
23935,1713.148683024841
23936,5652.966257115827
23937,7931.97742834045
23938,8789.25909796312
23939,8978.823031510048
23940,9009.945468361035
23941,9036.823936550525
23942,9039.653248991524
23943,8520.474416068222
23944,7309.528691320688
23945,4574.998217095241
23946,870.0135756071654
23947,0.0
23948,0.0
23949,0.0
23950,0.0
23951,0.0
23952,0.0
23953,0.0
23954,0.0
23955,0.0
23956,0.0
23957,0.0
23958,0.0
23959,1562.1240365235722
23960,5009.53241165659
23961,7354.909383744225
23962,7613.437625412922
23963,7703.265234806283
23964,7930.0251755919635
23965,7976.034438939783
23966,7509.369053554759
23967,7097.476600726666
23968,5862.89470089352
23969,2641.150807895044
23970,0.0
23971,0.0
23972,0.0
23973,0.0
23974,0.0
23975,0.0
23976,0.0
23977,0.0
23978,0.0
23979,0.0
23980,0.0
23981,249.37790348734927
23982,0.0
23983,1296.7650981342163
23984,4826.531194923726
23985,7377.310893451469
23986,8401.897822636634
23987,8768.1270866152
23988,8846.502999139795
23989,8875.003330966922
23990,8654.125759306697
23991,8062.743873893841
23992,6657.677514816547
23993,3707.8931707090446
23994,88.35102866408944
23995,0.0
23996,0.0
23997,0.0
23998,0.0
23999,0.0
24000,0.0
24001,0.0
24002,0.0
24003,0.0
24004,0.0
24005,0.0
24006,4.263303678891821
24007,1146.8286896219
24008,4307.357816907037
24009,6568.329867945999
24010,7489.203462586633
24011,7816.056744635006
24012,8293.546756670888
24013,8303.494465254971
24014,8192.648569603783
24015,7696.684241626034
24016,6312.53164721249
24017,3204.5832653003517
24018,72.47616254116096
24019,0.0
24020,0.0
24021,0.0
24022,0.0
24023,0.0
24024,0.0
24025,0.0
24026,0.0
24027,0.0
24028,0.0
24029,0.0
24030,0.0
24031,1213.5739139879142
24032,3554.0378909646056
24033,5856.133606023647
24034,7143.60195037148
24035,7599.757953170217
24036,7783.0729823323245
24037,7919.493469150639
24038,7729.073206300076
24039,7129.391482994573
24040,5361.60934130726
24041,2717.0413624647445
24042,0.0
24043,0.0
24044,0.0
24045,0.0
24046,0.0
24047,0.0
24048,0.0
24049,0.0
24050,0.0
24051,0.0
24052,0.0
24053,0.0
24054,5.531342891701313
24055,883.6320269492849
24056,3159.7796268843754
24057,5419.333198144362
24058,6833.974142696971
24059,7096.712930052784
24060,7023.422636737742
24061,7062.1420369796515
24062,7023.422636737742
24063,6509.007747809521
24064,5254.775747116247
24065,2855.5557678408027
24066,40.10223596483452
24067,0.0
24068,0.0
24069,0.0
24070,0.0
24071,0.0
24072,0.0
24073,0.0
24074,0.0
24075,0.0
24076,0.0
24077,0.0
24078,0.0
24079,660.410357303555
24080,2870.34911442795
24081,3716.161559745003
24082,4628.2857007749135
24083,5488.984445129546
24084,6089.849606282781
24085,6114.209004707911
24086,5566.122540142462
24087,4747.376093075554
24088,3833.8986521331376
24089,1580.6542978085083
24090,0.0
24091,0.0
24092,0.0
24093,0.0
24094,0.0
24095,0.0
24096,0.0
24097,0.0
24098,0.0
24099,0.0
24100,0.0
24101,0.0
24102,0.0
24103,162.21836770492445
24104,662.6207901167252
24105,1089.7041762777126
24106,1274.8347428110162
24107,1265.6698632796647
24108,1221.0674495604198
24109,1095.508599980902
24110,911.9055133694902
24111,657.1218623979141
24112,524.5366051776934
24113,252.95067506530586
24114,0.0
24115,0.0
24116,0.0
24117,0.0
24118,0.0
24119,0.0
24120,0.0
24121,0.0
24122,0.0
24123,0.0
24124,0.0
24125,0.0
24126,0.0
24127,1413.9285738367066
24128,4803.6189261995105
24129,6503.4117529114465
24130,7171.894313481211
24131,7762.313943458124
24132,7654.5651096820775
24133,7619.3818170205095
24134,7335.716519936631
24135,6400.060830718095
24136,5024.613983229977
24137,2533.1970716327933
24138,122.04204641980905
24139,0.0
24140,0.0
24141,0.0
24142,0.0
24143,0.0
24144,0.0
24145,0.0
24146,0.0
24147,0.0
24148,0.0
24149,0.0
24150,0.0
24151,685.562362953735
24152,2979.667565214902
24153,3857.6931325224514
24154,4804.555904306913
24155,5698.034721599077
24156,6321.78408461436
24157,6347.071220952817
24158,5778.110653337526
24159,4928.181904183816
24160,3979.914291491663
24161,1640.8541801843496
24162,0.0
24163,0.0
24164,0.0
24165,0.0
24166,0.0
24167,0.0
24168,0.0
24169,0.0
24170,0.0
24171,0.0
24172,0.0
24173,0.0
24174,4.126067790710429
24175,738.5661345371669
24176,3280.2238936147915
24177,5918.156567808993
24178,6935.9199561842315
24179,7235.747548975856
24180,7216.492565952541
24181,7182.108667696621
24182,6755.74832932321
24183,6200.104533507538
24184,4478.158908851053
24185,1497.7626080278858
24186,0.0
24187,0.0
24188,0.0
24189,0.0
24190,0.0
24191,0.0
24192,0.0
24193,0.0
24194,0.0
24195,0.0
24196,0.0
24197,0.0
24198,0.0
24199,1087.368097427883
24200,4550.522220225542
24201,7209.4770209671615
24202,8289.765899010748
24203,8291.18174288761
24204,8022.171406284357
24205,8189.240983753744
24206,8329.409527562806
24207,7723.42834826706
24208,6037.158290927725
24209,2404.1029029069605
24210,0.0
24211,0.0
24212,0.0
24213,0.0
24214,0.0
24215,0.0
24216,0.0
24217,0.0
24218,0.0
24219,0.0
24220,0.0
24221,0.0
24222,0.0
24223,698.4708958247655
24224,3035.7720697629666
24225,3930.3300818336193
24226,4895.021442050611
24227,5805.323675133707
24228,6440.817686908698
24229,6466.580957656333
24230,5886.9073658345515
24231,5020.975210150159
24232,4054.852557113854
24233,1671.7500129576356
24234,0.0
24235,0.0
24236,0.0
24237,0.0
24238,0.0
24239,0.0
24240,0.0
24241,0.0
24242,0.0
24243,0.0
24244,0.0
24245,0.0
24246,0.0
24247,1108.0385207602594
24248,4651.497596090642
24249,7321.827977539696
24250,7882.21527539546
24251,8209.107865811322
24252,8129.861177225658
24253,8052.029608079024
24254,7887.8757531515785
24255,7439.2828909791615
24256,5732.648847509337
24257,2484.9497349361627
24258,0.0
24259,0.0
24260,0.0
24261,0.0
24262,0.0
24263,0.0
24264,0.0
24265,0.0
24266,0.0
24267,0.0
24268,0.0
24269,0.0
24270,0.0
24271,1241.9012380143315
24272,5104.867720469436
24273,7722.66480375754
24274,8717.275181219895
24275,8888.308948209587
24276,8815.320015799974
24277,8812.051854647303
24278,8647.55440996295
24279,7995.011566479981
24280,6274.869413125043
24281,2248.494873036474
24282,0.0
24283,0.0
24284,0.0
24285,0.0
24286,0.0
24287,0.0
24288,0.0
24289,0.0
24290,0.0
24291,0.0
24292,0.0
24293,0.0
24294,0.0
24295,1024.1565404643725
24296,4789.068166552948
24297,7426.343790581601
24298,8420.520300116421
24299,8602.334681237577
24300,8567.519161448417
24301,8605.23597455334
24302,8481.447459747447
24303,7910.859774314039
24304,5997.9403814542375
24305,1918.7219794913267
24306,36.7497153329992
24307,0.0
24308,0.0
24309,0.0
24310,0.0
24311,0.0
24312,0.0
24313,0.0
24314,0.0
24315,0.0
24316,0.0
24317,0.0
24318,0.0
24319,1117.109064554777
24320,4764.589928354487
24321,7154.506494336685
24322,7924.288276637102
24323,7882.913866838777
24324,7975.461888756083
24325,8188.866739294811
24326,7915.577874574297
24327,7249.232116769692
24328,5556.147715811917
24329,1645.1771896123469
24330,0.0
24331,0.0
24332,0.0
24333,0.0
24334,0.0
24335,0.0
24336,0.0
24337,0.0
24338,0.0
24339,0.0
24340,0.0
24341,0.0
24342,0.0
24343,937.3785778980089
24344,4156.483200350224
24345,6861.572614963306
24346,7539.532635809293
24347,7748.803367706278
24348,7895.389318159464
24349,8251.246000509633
24350,7840.419586739519
24351,7316.760566370569
24352,5844.150393067833
24353,1969.2665185882038
24354,212.16387565592794
24355,108.97508158690843
24356,0.0
24357,0.0
24358,0.0
24359,0.0
24360,0.0
24361,0.0
24362,0.0
24363,0.0
24364,0.0
24365,0.0
24366,0.0
24367,358.9783189971228
24368,1846.3729818185345
24369,3532.736247805018
24370,4679.2406464624955
24371,5361.021174790363
24372,5633.733386121512
24373,5987.146149785345
24374,5724.1736602874535
24375,5217.70812495818
24376,3781.7948489696882
24377,1192.4202301571092
24378,0.0
24379,0.0
24380,0.0
24381,0.0
24382,0.0
24383,0.0
24384,0.0
24385,0.0
24386,0.0
24387,0.0
24388,0.0
24389,0.0
24390,0.0
24391,540.031223894142
24392,2312.870953429838
24393,4710.491332507298
24394,6231.0537019756575
24395,6478.40376985418
24396,6524.720316429042
24397,6689.291875535468
24398,6625.23707708087
24399,5788.582863420056
24400,4079.7979323389563
24401,1222.953921263924
24402,13.796418128682461
24403,0.0
24404,0.0
24405,0.0
24406,0.0
24407,0.0
24408,0.0
24409,0.0
24410,0.0
24411,0.0
24412,0.0
24413,0.0
24414,2.7717378971839466
24415,572.363875768485
24416,2900.623709403
24417,5021.00320074872
24418,5928.747362076461
24419,6700.67636644219
24420,6925.18713611409
24421,6991.708845646504
24422,6628.611181115408
24423,6117.22553908497
24424,4171.465535261839
24425,1175.2168684059932
24426,0.0
24427,0.0
24428,0.0
24429,0.0
24430,0.0
24431,0.0
24432,0.0
24433,0.0
24434,0.0
24435,0.0
24436,0.0
24437,0.0
24438,0.0
24439,826.4028460710673
24440,3930.0046457601866
24441,6224.155452630978
24442,7140.968182716659
24443,7693.316067868433
24444,7645.285816985669
24445,7649.523780298854
24446,7871.3105270221995
24447,7125.4289839016465
24448,5290.390869292558
24449,2068.126096834261
24450,0.0
24451,0.0
24452,0.0
24453,0.0
24454,0.0
24455,0.0
24456,0.0
24457,0.0
24458,0.0
24459,0.0
24460,0.0
24461,0.0
24462,0.0
24463,1190.7795511268387
24464,4934.007043197404
24465,7512.578118717953
24466,7826.055733639826
24467,8072.048584238241
24468,8089.464007289456
24469,7946.875231057632
24470,7864.151971564359
24471,7580.062883041412
24472,6111.725027035831
24473,2033.2506412293735
24474,0.0
24475,0.0
24476,0.0
24477,0.0
24478,0.0
24479,0.0
24480,0.0
24481,0.0
24482,0.0
24483,0.0
24484,0.0
24485,0.0
24486,0.0
24487,727.368998840718
24488,3407.9121220585025
24489,5811.707279581911
24490,6778.151746169079
24491,6940.433275790912
24492,7373.667002192057
24493,7076.633845294951
24494,6494.159069330871
24495,5969.641982517444
24496,4564.168020614066
24497,1534.429820263586
24498,0.0
24499,0.0
24500,0.0
24501,0.0
24502,0.0
24503,0.0
24504,0.0
24505,0.0
24506,0.0
24507,0.0
24508,0.0
24509,0.0
24510,0.0
24511,275.5770653840327
24512,1812.5353324852233
24513,3253.1536498993128
24514,4009.310231745744
24515,4508.933691750942
24516,4992.873904132658
24517,4419.315133902476
24518,2867.793851150909
24519,1866.3064671943027
24520,795.3647009051349
24521,134.42783677269887
24522,0.0
24523,0.0
24524,0.0
24525,0.0
24526,0.0
24527,0.0
24528,0.0
24529,0.0
24530,0.0
24531,0.0
24532,0.0
24533,0.0
24534,0.0
24535,133.91948023578178
24536,1190.0885769406586
24537,2552.753803669696
24538,3744.222993808661
24539,4720.316525011732
24540,5373.346567810955
24541,5146.926003288603
24542,5167.635201263208
24543,4631.957280320081
24544,2748.800877829294
24545,549.4840529261974
24546,0.0
24547,0.0
24548,0.0
24549,0.0
24550,0.0
24551,0.0
24552,0.0
24553,0.0
24554,0.0
24555,0.0
24556,0.0
24557,0.0
24558,0.0
24559,539.624788804477
24560,2311.1302542410717
24561,4706.946150520803
24562,6226.364123377204
24563,6473.528032117941
24564,6519.809720208837
24565,6684.257420446696
24566,6620.250830533757
24567,5784.226294593975
24568,4076.727419070319
24569,1222.0335089532043
24570,13.78603475047934
24571,0.0
24572,0.0
24573,0.0
24574,0.0
24575,0.0
24576,0.0
24577,0.0
24578,0.0
24579,0.0
24580,0.0
24581,0.0
24582,0.0
24583,356.20424266730225
24584,3015.6427087543516
24585,4986.859397342231
24586,5940.035565220475
24587,6918.497836744854
24588,6610.66700974842
24589,5644.2980921417575
24590,5660.789029302281
24591,5107.792936519401
24592,2974.9650637583945
24593,458.44805306254636
24594,0.0
24595,0.0
24596,0.0
24597,0.0
24598,0.0
24599,0.0
24600,0.0
24601,0.0
24602,0.0
24603,0.0
24604,0.0
24605,0.0
24606,2.8342299889374196
24607,585.2684927155772
24608,2966.0216834230096
24609,5134.207624960136
24610,6062.417946337142
24611,6851.750998256212
24612,7081.323627360144
24613,7149.345147094641
24614,6778.061018543839
24615,6255.145585584886
24616,4265.516133350817
24617,1201.713515309466
24618,0.0
24619,0.0
24620,0.0
24621,0.0
24622,0.0
24623,0.0
24624,0.0
24625,0.0
24626,0.0
24627,0.0
24628,0.0
24629,0.0
24630,0.0
24631,529.0887937198182
24632,2266.006202300024
24633,4615.044587556078
24634,6104.796428267171
24635,6347.13454363884
24636,6392.512597114811
24637,6553.749510529426
24638,6490.9926280626605
24639,5671.291193996737
24640,3997.130667883298
24641,1198.1737098655008
24642,13.51686699284207
24643,0.0
24644,0.0
24645,0.0
24646,0.0
24647,0.0
24648,0.0
24649,0.0
24650,0.0
24651,0.0
24652,0.0
24653,0.0
24654,386.10589982686326
24655,2741.4902779821364
24656,5171.604830297448
24657,6220.59505276613
24658,5974.26225646082
24659,5685.028804619192
24660,5509.274506131695
24661,4797.9539594972575
24662,3627.181230989995
24663,1931.9133912483912
24664,308.60794143867565
24665,0.0
24666,0.0
24667,0.0
24668,0.0
24669,0.0
24670,0.0
24671,0.0
24672,0.0
24673,0.0
24674,0.0
24675,0.0
24676,0.0
24677,0.0
24678,0.0
24679,486.3506255638042
24680,3271.168784768794
24681,5934.044804619593
24682,7668.175460784412
24683,8178.630927848462
24684,8129.003312995013
24685,8165.869541171862
24686,8014.150832905601
24687,7357.648384987113
24688,5242.094060377213
24689,1260.541417277615
24690,0.0
24691,0.0
24692,0.0
24693,0.0
24694,0.0
24695,0.0
24696,0.0
24697,0.0
24698,0.0
24699,0.0
24700,0.0
24701,0.0
24702,0.0
24703,880.0068157901794
24704,4417.4815498959315
24705,6073.900822740148
24706,6943.002969189681
24707,7363.92320573864
24708,7887.347334089676
24709,8018.203366177434
24710,7936.418346122586
24711,6865.57981687109
24712,4894.015600082188
24713,1112.2762727459517
24714,0.0
24715,0.0
24716,0.0
24717,0.0
24718,0.0
24719,0.0
24720,0.0
24721,0.0
24722,0.0
24723,0.0
24724,0.0
24725,0.0
24726,0.0
24727,345.87680733296065
24728,2459.5684077010537
24729,4393.570255310581
24730,5607.77442279476
24731,6203.970481080403
24732,6492.720488403415
24733,6615.283441152032
24734,6776.277150270977
24735,6775.2384811798875
24736,4731.137709914822
24737,887.0234037908363
24738,0.0
24739,0.0
24740,0.0
24741,0.0
24742,0.0
24743,0.0
24744,0.0
24745,0.0
24746,0.0
24747,0.0
24748,0.0
24749,0.0
24750,0.0
24751,347.94384170920813
24752,2474.2673188210356
24753,4419.827178468318
24754,5641.2876918559
24755,6241.046746333634
24756,6531.522385958739
24757,6654.817801339178
24758,6816.773643576197
24759,6815.728767174667
24760,4759.412008965294
24761,892.3244469058972
24762,0.0
24763,0.0
24764,0.0
24765,0.0
24766,0.0
24767,0.0
24768,0.0
24769,0.0
24770,0.0
24771,0.0
24772,0.0
24773,0.0
24774,0.0
24775,280.77381977843436
24776,2231.8653633408203
24777,4394.014778233254
24778,5733.898006631701
24779,5837.039409815616
24780,5391.048342344429
24781,5020.503301276291
24782,4518.16646725093
24783,3520.17789014731
24784,1657.9025548821842
24785,176.67740360207605
24786,0.0
24787,0.0
24788,0.0
24789,0.0
24790,0.0
24791,0.0
24792,0.0
24793,0.0
24794,0.0
24795,0.0
24796,0.0
24797,0.0
24798,0.0
24799,349.2400815733365
24800,2956.6837770236484
24801,4889.3611420267125
24802,5823.901730681288
24803,6783.234053521626
24804,6481.421637347137
24805,5533.946230856512
24806,5550.1147531515735
24807,5007.930305523832
24808,2916.801422029162
24809,449.4849198027202
24810,0.0
24811,0.0
24812,0.0
24813,0.0
24814,0.0
24815,0.0
24816,0.0
24817,0.0
24818,0.0
24819,0.0
24820,0.0
24821,0.0
24822,363.7850289016467
24823,2924.380426131842
24824,6030.653366714507
24825,7442.082878073221
24826,7537.964203520167
24827,7530.914106060833
24828,7185.459330553455
24829,7021.897069496899
24830,6075.773990454246
24831,3733.7316144634124
24832,11.280155934934779
24833,0.0
24834,0.0
24835,0.0
24836,0.0
24837,0.0
24838,0.0
24839,0.0
24840,0.0
24841,0.0
24842,0.0
24843,0.0
24844,0.0
24845,0.0
24846,324.1135186681149
24847,2674.4103791854395
24848,5137.483580993716
24849,5748.750304797617
24850,6213.123474819185
24851,6087.079328670474
24852,6200.803370308409
24853,6797.854588907568
24854,6303.1550077825505
24855,4043.837380575574
24856,603.6851210280386
24857,0.0
24858,0.0
24859,0.0
24860,0.0
24861,0.0
24862,0.0
24863,0.0
24864,0.0
24865,0.0
24866,0.0
24867,0.0
24868,0.0
24869,0.0
24870,332.96501382178445
24871,3094.616010814232
24872,6516.600984797782
24873,7763.121267634799
24874,7921.2096985669905
24875,7760.323242308566
24876,7772.914356276617
24877,7588.2446847452065
24878,6801.999568073597
24879,4045.9446217336163
24880,16.7881519574009
24881,0.0
24882,0.0
24883,0.0
24884,0.0
24885,0.0
24886,0.0
24887,0.0
24888,0.0
24889,0.0
24890,0.0
24891,0.0
24892,0.0
24893,0.0
24894,0.0
24895,534.8350910532918
24896,3859.7093321466764
24897,6946.649200044205
24898,7997.698431205026
24899,8032.871338547023
24900,7509.41571751614
24901,7502.1742365927885
24902,7581.830526749663
24903,7334.5856780809245
24904,4806.2743385562735
24905,906.2196126937787
24906,0.0
24907,0.0
24908,0.0
24909,0.0
24910,0.0
24911,0.0
24912,0.0
24913,0.0
24914,0.0
24915,0.0
24916,0.0
24917,0.0
24918,0.0
24919,356.99431486034763
24920,2778.039093020404
24921,5473.912827858665
24922,6937.306189964773
24923,7098.803618115881
24924,7226.301587708863
24925,7393.465592286327
24926,7122.886567927891
24927,6377.731767862244
24928,4289.5983547505275
24929,987.4009422923108
24930,0.0
24931,0.0
24932,0.0
24933,0.0
24934,0.0
24935,0.0
24936,0.0
24937,0.0
24938,0.0
24939,0.0
24940,0.0
24941,0.0
24942,243.1637770603732
24943,2956.088459263605
24944,6157.401405562671
24945,7330.975736375234
24946,7484.498629519283
24947,7187.756393106625
24948,6943.562261058708
24949,5825.627099573518
24950,4717.995487963766
24951,2622.2534432993634
24952,0.0
24953,0.0
24954,0.0
24955,0.0
24956,0.0
24957,0.0
24958,0.0
24959,0.0
24960,0.0
24961,0.0
24962,0.0
24963,0.0
24964,0.0
24965,0.0
24966,362.8525010129443
24967,2916.884058530413
24968,6015.194367567297
24969,7423.005815295814
24970,7518.641358198451
24971,7511.609332985022
24972,7167.040097526993
24973,7003.897112575435
24974,6060.199328933243
24975,3724.1605530320794
24976,11.251240341486644
24977,0.0
24978,0.0
24979,0.0
24980,0.0
24981,0.0
24982,0.0
24983,0.0
24984,0.0
24985,0.0
24986,0.0
24987,0.0
24988,0.0
24989,0.0
24990,104.44410525058214
24991,1328.0608210742125
24992,3021.676010525462
24993,4375.84785791232
24994,4744.1033669423905
24995,4849.44785241065
24996,4708.088158235292
24997,4775.616674561101
24998,4295.714018539029
24999,2369.8007329270013
25000,248.5049400789713
25001,0.0
25002,0.0
25003,0.0
25004,0.0
25005,0.0
25006,0.0
25007,0.0
25008,0.0
25009,0.0
25010,0.0
25011,0.0
25012,0.0
25013,0.0
25014,81.14391140721467
25015,1865.355328114088
25016,3971.2784876942715
25017,5105.3839788915775
25018,5660.026479216187
25019,5822.314302030615
25020,5746.898196134499
25021,5497.738656401756
25022,4905.865420255014
25023,3229.5276740071445
25024,573.7351853616003
25025,81.14391140721467
25026,83.05317991091385
25027,84.96244841461304
25028,13.364879525894182
25029,0.0
25030,0.0
25031,0.0
25032,0.0
25033,0.0
25034,0.0
25035,0.0
25036,0.0
25037,0.0
25038,10.573572061764159
25039,580.585229573232
25040,2276.2016947506845
25041,3250.8927920805804
25042,4386.109937984532
25043,4907.098670482367
25044,5063.779783761235
25045,4986.881077857496
25046,4284.219152662078
25047,2370.4026094827655
25048,297.9824853769899
25049,0.0
25050,0.0
25051,0.0
25052,0.0
25053,0.0
25054,0.0
25055,0.0
25056,0.0
25057,0.0
25058,0.0
25059,0.0
25060,0.0
25061,0.0
25062,351.8815550188927
25063,3302.380466744766
25064,6695.524032998374
25065,7904.767789531553
25066,8052.781459499817
25067,7931.298541695675
25068,7953.6402277286215
25069,7833.553665301539
25070,7122.808778378459
25071,4464.148140457936
25072,32.11617367235925
25073,0.0
25074,0.0
25075,0.0
25076,0.0
25077,0.0
25078,0.0
25079,0.0
25080,0.0
25081,0.0
25082,0.0
25083,0.0
25084,0.0
25085,0.0
25086,275.5377598236409
25087,2578.246181206926
25088,4873.925578104913
25089,6262.860816399592
25090,6494.818624414393
25091,6671.950041443876
25092,6337.36847594374
25093,6472.325746061442
25094,5053.868604928515
25095,2846.7549165452697
25096,1.4058048970593922
25097,0.0
25098,0.0
25099,0.0
25100,0.0
25101,0.0
25102,0.0
25103,0.0
25104,0.0
25105,0.0
25106,0.0
25107,0.0
25108,0.0
25109,0.0
25110,386.3195366758402
25111,2860.604188242531
25112,5451.397906425745
25113,6322.1498779808135
25114,6811.692359641468
25115,6701.315349162656
25116,6497.935487261882
25117,5754.934685242477
25118,5511.696458446578
25119,3135.524705083274
25120,0.0
25121,0.0
25122,0.0
25123,0.0
25124,0.0
25125,0.0
25126,0.0
25127,0.0
25128,0.0
25129,0.0
25130,0.0
25131,0.0
25132,0.0
25133,0.0
25134,237.0792286518158
25135,2732.0558730352113
25136,6243.0863544978165
25137,7655.6834252148865
25138,7913.930442139185
25139,7864.538936170057
25140,7904.0521409453595
25141,7757.288808922806
25142,6969.847085186419
25143,4202.511565030402
25144,21.167788272483556
25145,0.0
25146,0.0
25147,0.0
25148,0.0
25149,0.0
25150,0.0
25151,0.0
25152,0.0
25153,0.0
25154,0.0
25155,0.0
25156,0.0
25157,0.0
25158,119.18967421986386
25159,1851.7307786798049
25160,4201.197636901761
