name,typ,zone,netcap,seg1,seg2,seg3,mincap,ramp,minu,mind,var_om,no_load,st_cost,CO2Tax,NOXTax,SO2Tax,PMTax
RVRVEW_1_UNITA1,ngct,PGE_bay,48.7,9.570501304,9.700550828,9.76557559,18,49,1,1,3.17,74.94433236,3409,0,3.303027,0.249648,7.069397
RVSIDE_2_RERCU3,ngct,SCE,49,8.921505837,9.051555361,9.116580123,18,49,1,1,3.17,75.40600176,3430,0,1.110816,0.244853,2.940709
RVSIDE_2_RERCU4,ngct,SCE,49,8.921505837,9.051555361,9.116580123,18,49,1,1,3.17,75.40600176,3430,0,1.110816,0.244853,2.940709
RVSIDE_6_RERCU1,ngct,SCE,48.35,8.921505837,9.051555361,9.116580123,17,49,1,1,3.17,74.40571806,3384.5,0,1.110816,0.244853,2.940709
RVSIDE_6_RERCU2,ngct,SCE,48.5,8.921505837,9.051555361,9.116580123,17,49,1,1,3.17,74.63655276,3395,0,1.110816,0.244853,2.940709
RVSIDE_6_SPRING,ngct,SCE,36,12.06494731,12.19499684,12.2600216,13,36,1,1,3.17,55.40032782,2520,0,42.825924,1.574055,2.937772
SALIRV_2_UNIT,ngct,PGE_valley,57,4.557553193,4.687602717,4.752627479,20,57,1,1,3.17,87.71718572,3990,0,0.29867175,0.0505,1.018351
SAMPSN_6_KELCO1,ngct,SDGE,25,3.659045775,3.789095299,3.854120061,202,25,1,1,3.17,38.47244988,1750,0,24.348896,0.763497,4.553406
SARGNT_2_UNIT,ngct,PGE_valley,57.1,6.959972513,7.090022037,7.155046799,20,58,1,1,3.17,87.87107552,3997,0,0.459495,0,1.018351
SAUGUS_6_PTCHGN,ngcc,SCE,29.8,8.01890438,8.540795859,8.801741599,12,30,5,5,2,37.11099131,2086,0,133.147671,2.62477,12.62517
SBERDO_2_PSP3,ngcc,SCE,525,5.62241406,6.144305539,6.405251279,210,525,2,2,2,653.8010214,36750,0,0.566996,0.03037,1.339397
SBERDO_2_PSP4,ngcc,SCE,525,5.62241406,6.144305539,6.405251279,210,525,2,2,2,653.8010214,36750,0,0.566996,0.03037,1.339397
SCHLTE_1_PL1X3,ngcc,PGE_valley,332.28,6.645292402,7.167183882,7.428129622,133,333,1,1,2,413.8000065,23259.6,0,0.93727,0.1209375,3.38229
SENTNL_2_CTG1,ngct,SCE,92.09,8.27654261,8.406592134,8.471616896,33,93,1,1,3.17,141.7171164,6446.3,0,1.051308,0.209874,2.940709
SENTNL_2_CTG2,ngct,SCE,92.4,8.27654261,8.406592134,8.471616896,33,93,1,1,3.17,142.1941747,6468,0,1.051308,0.209874,2.940709
SENTNL_2_CTG3,ngct,SCE,92.36,8.27654261,8.406592134,8.471616896,33,93,1,1,3.17,142.1326188,6465.2,0,1.051308,0.209874,2.940709
SENTNL_2_CTG4,ngct,SCE,91.98,8.27654261,8.406592134,8.471616896,33,92,1,1,3.17,141.5478376,6438.6,0,1.051308,0.209874,2.940709
SENTNL_2_CTG5,ngct,SCE,91.83,8.27654261,8.406592134,8.471616896,33,92,1,1,3.17,141.3170029,6428.1,0,1.051308,0.209874,2.940709
SENTNL_2_CTG6,ngct,SCE,92.16,8.27654261,8.406592134,8.471616896,33,93,1,1,3.17,141.8248392,6451.2,0,1.051308,0.209874,2.940709
SENTNL_2_CTG7,ngct,SCE,91.84,8.27654261,8.406592134,8.471616896,33,92,1,1,3.17,141.3323919,6428.8,0,1.051308,0.209874,2.940709
SENTNL_2_CTG8,ngct,SCE,91.56,8.27654261,8.406592134,8.471616896,33,92,1,1,3.17,140.9015004,6409.2,0,1.051308,0.209874,2.940709
SGREGY_6_SANGER,ngct,PGE_valley,48.3,5.195673228,5.325722752,5.390747514,17,49,1,1,3.17,74.32877316,3381,0,0.612645,0.05751,1.258577
SHELRF_1_UNITS,ngcc,PGE_bay,100,4.483931748,5.005823228,5.266768967,40,100,5,5,2,124.5335279,7000,0,21.3804045,0.570624,7.062336
SIERRA_1_UNITS,ngct,PGE_valley,52.43,7.201841094,7.331890618,7.39691538,19,53,1,1,3.17,80.68442188,3670.1,0,16.01914,0.177596,1.413492
SMPRIP_1_SMPSON,ngct,PGE_valley,46.05,9.478731728,9.608781253,9.673806015,17,47,1,1,3.17,70.86625267,3223.5,0,1.4922325,0.145125,3.38229
SNCLRA_2_HOWLNG,ngct,SCE,13,7.273482637,7.403532161,7.468556923,5,13,1,1,3.17,20.00567394,910,0,162.27324,0.559395,2.059592
SNCLRA_6_OXGEN,ngct,SCE,48.9,5.588069576,5.7181191,5.783143862,18,49,1,1,3.17,75.25211196,3423,0,15.37353,0.447516,2.059592
SRINTL_6_UNIT,ngct,PGE_bay,6.9,3.984974133,4.115023657,4.18004842,3,7,1,1,3.17,10.61839617,483,0,15.283994,0.4126325,3.549797
STIGCT_2_LODI,ngct,PGE_valley,49.9,5.120630449,5.250679973,5.315704735,18,50,1,1,3.17,76.79100996,3493,0,0.517965,0.09675,3.38229
SUNRIS_2_PL1X3,ngcc,PGE_valley,586.02,5.349169863,5.871061343,6.132007082,235,587,4,4,2,729.7913802,41021.4,0,0.215555,0.024496,1.414905
SUNSET_2_UNITS,ngct,PGE_valley,248,3.146502684,3.276552208,3.34157697,87,248,1,1,3.17,381.6467028,17360,0,8.98524,0.097984,1.413492
SYCAMR_2_UNIT1,ngct,SCE,85,4.026534322,4.156583846,4.221608609,30,85,1,1,3.17,130.8063296,5950,0,10.5792125,0.116356,1.413492
SYCAMR_2_UNIT2,ngct,SCE,85,4.026534322,4.156583846,4.221608609,30,85,1,1,3.17,130.8063296,5950,0,10.5792125,0.116356,1.413492
SYCAMR_2_UNIT3,ngct,SCE,85,4.026534322,4.156583846,4.221608609,30,85,1,1,3.17,130.8063296,5950,0,10.5792125,0.116356,1.413492
SYCAMR_2_UNIT4,ngct,SCE,85,4.026534322,4.156583846,4.221608609,30,85,1,1,3.17,130.8063296,5950,0,10.5792125,0.116356,1.413492
TANHIL_6_SOLART,ngct,PGE_valley,17,4.553031717,4.683081241,4.748106003,6,17,1,1,3.17,26.16126592,1190,0,11.4527775,0.128604,1.413492
TENGEN_2_PL1X2,ngct,SCE,40.2,3.628186401,3.758235925,3.823260687,15,41,1,1,3.17,61.8636994,2814,0,77.0691095,1.52406,12.62517
TIDWTR_2_UNITS,ngcc,PGE_bay,114.8,4.278642484,4.800533964,5.061479704,46,115,6,6,2,142.96449,8036,0,27.1532625,0.677616,7.062336
TXMCKT_6_UNIT,ngct,PGE_valley,11.2,9.534605069,9.664654594,9.729679356,4,12,1,1,3.17,17.23565755,784,0,20.1884275,0.226588,1.413492
UNOCAL_1_UNITS,ngct,PGE_bay,57.3,3.374336776,3.5043863,3.569411062,21,58,1,1,3.17,88.17885512,4011,0,11.992071,0.071328,7.062336
UNVRSY_1_UNIT1,ngct,PGE_valley,38,3.455308877,3.585358402,3.650383164,14,38,1,1,3.17,58.47812381,2660,0,9.5298,0.104108,1.413492
VACADX_1_UNITA1,ngct,PGE_valley,50.61,8.88361099,9.013660514,9.078685276,18,51,1,1,3.17,77.88362753,3542.7,0,1.223331,0.180089,4.476259
VERNON_6_GONZL1,ngct,SCE,5.75,11.82003106,11.95008059,12.01510535,3,6,1,1,3.17,8.848663472,402.5,0,189.8488335,3.72548,12.62517
VERNON_6_GONZL2,ngct,SCE,5.75,11.82003106,11.95008059,12.01510535,3,6,1,1,3.17,8.848663472,402.5,0,189.8488335,3.72548,12.62517
VERNON_6_MALBRG,ngcc,SCE,134,6.641646797,7.163538277,7.424484016,54,134,3,3,2,166.8749274,9380,0,2.935119,0.42335,12.63779
VESTAL_2_WELLHD,ngct,SCE,49,10.19952248,10.32957201,10.39459677,18,49,1,1,3.17,75.40600176,3430,0,0.4185624,0.03432205,0.7742778
WALCRK_2_CTG1,ngct,SCE,96.43,7.875675458,8.005724982,8.070749744,34,97,1,1,3.17,148.3959337,6750.1,0,4.891865,0.50802,12.63779
WALCRK_2_CTG2,ngct,SCE,96.91,7.875675458,8.005724982,8.070749744,34,97,1,1,3.17,149.1346047,6783.7,0,4.891865,0.50802,12.63779
WALCRK_2_CTG3,ngct,SCE,96.65,7.875675458,8.005724982,8.070749744,34,97,1,1,3.17,148.7344912,6765.5,0,4.891865,0.50802,12.63779
WALCRK_2_CTG4,ngct,SCE,96.49,7.875675458,8.005724982,8.070749744,34,97,1,1,3.17,148.4882675,6754.3,0,4.891865,0.50802,12.63779
WALCRK_2_CTG5,ngct,SCE,96.65,7.875675458,8.005724982,8.070749744,34,97,1,1,3.17,148.7344912,6765.5,0,4.891865,0.50802,12.63779
WOLFSK_1_UNITA1,ngct,PGE_valley,46.9,10.05242116,10.18247069,10.24749545,17,47,1,1,3.17,72.17431597,3283,0,2.160116,0.154362,4.476259
YUBACT_1_SUNSWT,ngct,PGE_valley,49.97,5.579807151,5.709856675,5.774881437,18,50,1,1,3.17,76.89873282,3497.9,0,9.5680196,0.269028,1.17131
YUBACT_6_UNITA1,ngct,PGE_valley,46,2.024087173,2.154136697,2.219161459,17,46,1,1,3.17,70.78930777,3220,0,0.4019514,0.0112095,1.172481
HELMS_PS,psh,PGE_valley,1212,0,0,0,0,1212,1,1,0,0,0,0,0,0,0
EASTWOOD_PS,psh,SCE,148,0,0,0,0,148,1,1,0,0,0,0,0,0,0
HODGES_PS,psh,SDGE,80,0,0,0,0,80,1,1,0,0,0,0,0,0,0
SLACK1,slack,PGE_valley,10000,10000,10000,10000,0,5000,1,1,0,10000000000,10000000000,0,0,0,0
SLACK2,slack,PGE_bay,10000,10000,10000,10000,0,5000,1,1,0,10000000000,10000000000,0,0,0,0
SLACK3,slack,SCE,10000,10000,10000,10000,0,5000,1,1,0,10000000000,10000000000,0,0,0,0
SLACK4,slack,SDGE,10000,10000,10000,10000,0,5000,1,1,0,10000000000,10000000000,0,0,0,0
SCE_hydro,hydro,SCE,2082.666175,0,0,0,0,455,1,1,0,0,0,0,0,0,0
PGEV_hydro,hydro,PGE_valley,4185.568692,0,0,0,0,725,1,1,0,0,0,0,0,0,0
P46I_SCE,imports,WECC_SCE,1716.274635,0,0,0,0,366,1,1,0,0,0,0,0,0,0
P46I_SDGE,imports,WECC_SDGE,99,0,0,0,0,99,1,1,0,0,0,0,0,0,0
P66I,imports,WECC_PGEV,4121.588058,0,0,0,0,860,1,1,0,0,0,0,0,0,0
P61I,imports,WECC_SCE,1323.032957,0,0,0,0,348,1,1,0,0,0,0,0,0,0
P45I,imports,WECC_SDGE,485,0,0,0,0,99,1,1,0,0,0,0,0,0,0
P24I,imports,WECC_PGEV,99,0,0,0,0,47,1,1,0,0,0,0,0,0,0
P42I,imports,WECC_SCE,438,0,0,0,0,47,1,1,0,0,0,0,0,0,0
