,CAISO
17190,0.0
17191,1139.162195343924
17192,2794.249297999408
17193,4139.781456267956
17194,4247.09383698876
17195,4928.114714640019
17196,4886.840722055094
17197,4042.0996738169665
17198,2814.8862942918704
17199,1232.7165785364202
17200,0.0
17201,0.0
17202,0.0
17203,0.0
17204,0.0
17205,0.0
17206,0.0
17207,0.0
17208,0.0
17209,0.0
17210,0.0
17211,0.0
17212,0.0
17213,0.0
17214,0.0
17215,1368.3318492135145
17216,4793.203811535967
17217,6785.066496026246
17218,7254.988438333693
17219,7042.765625678717
17220,6349.504437672462
17221,6802.246438003076
17222,6393.970169847789
17223,3605.7666454902655
17224,0.0
17225,0.0
17226,0.0
17227,0.0
17228,0.0
17229,0.0
17230,0.0
17231,0.0
17232,0.0
17233,0.0
17234,0.0
17235,0.0
17236,0.0
17237,0.0
17238,0.0
17239,391.01919911756505
17240,2121.254281217936
17241,3401.7675363433973
17242,4128.088186103761
17243,4380.807973828598
17244,4313.150707823524
17245,4328.075104736407
17246,3885.317996320844
17247,2026.7331007696694
17248,0.0
17249,0.0
17250,0.0
17251,0.0
17252,0.0
17253,0.0
17254,0.0
17255,0.0
17256,0.0
17257,0.0
17258,0.0
17259,0.0
17260,0.0
17261,0.0
17262,0.0
17263,1211.1616010338157
17264,4471.127864579796
17265,6050.260700126175
17266,6299.88942705681
17267,6359.060680847773
17268,6168.6032077081045
17269,5863.501430348443
17270,4997.197292815094
17271,2560.081277299722
17272,206.1748374278938
17273,0.0
17274,0.0
17275,0.0
17276,0.0
17277,0.0
17278,0.0
17279,0.0
17280,0.0
17281,0.0
17282,0.0
17283,0.0
17284,0.0
17285,0.0
17286,0.0
17287,150.78113541897653
17288,1142.1108391810535
17289,2170.573210620938
17290,2852.464017067951
17291,3725.644323673367
17292,4225.247488792961
17293,4077.842050435604
17294,3852.7955796610113
17295,2213.3320400681105
17296,0.0
17297,0.0
17298,0.0
17299,0.0
17300,0.0
17301,0.0
17302,0.0
17303,0.0
17304,0.0
17305,0.0
17306,0.0
17307,0.0
17308,0.0
17309,0.0
17310,0.0
17311,166.94115919481615
17312,687.1763994763363
17313,1461.7057310894952
17314,2329.4115236485977
17315,2558.470323474043
17316,2343.9703456714014
17317,1930.4998002237753
17318,1608.2645394523859
17319,590.1175859909781
17320,0.0
17321,0.0
17322,0.0
17323,0.0
17324,0.0
17325,0.0
17326,0.0
17327,0.0
17328,0.0
17329,0.0
17330,0.0
17331,0.0
17332,0.0
17333,0.0
17334,0.0
17335,940.7666211799213
17336,3866.97205183508
17337,6152.894528373755
17338,6869.000463898769
17339,6693.484303230874
17340,5988.6114019886045
17341,5355.349094298836
17342,4167.455718898517
17343,2221.332529412889
17344,0.0
17345,0.0
17346,0.0
17347,0.0
17348,0.0
17349,0.0
17350,0.0
17351,0.0
17352,0.0
17353,0.0
17354,0.0
17355,0.0
17356,0.0
17357,0.0
17358,0.0
17359,618.5170807432421
17360,2143.0495867969476
17361,3605.5985048017565
17362,4559.090720958183
17363,4593.379514346934
17364,4414.022748928851
17365,3857.4892562345053
17366,2446.3735283128226
17367,1562.77769867962
17368,0.0
17369,0.0
17370,0.0
17371,0.0
17372,0.0
17373,0.0
17374,0.0
17375,0.0
17376,0.0
17377,0.0
17378,0.0
17379,0.0
17380,0.0
17381,0.0
17382,61.01271759549719
17383,1162.7280753199036
17384,4378.969902853971
17385,7096.6506666076875
17386,8104.232117184756
17387,8165.244834780253
17388,8126.893983720228
17389,8011.841430540147
17390,7077.4752410776755
17391,4433.0097384385535
17392,397.4542746220961
17393,393.967833616639
17394,418.3729206548379
17395,416.6297001521094
17396,371.30596708116866
17397,130.74153770463684
17398,0.0
17399,0.0
17400,0.0
17401,0.0
17402,0.0
17403,0.0
17404,0.0
17405,0.0
17406,0.0
17407,970.0546226307172
17408,4074.0430452848186
17409,6191.203566530727
17410,6638.491000596763
17411,6540.646874394817
17412,6554.624606709381
17413,6325.389796750537
17414,4924.821018831259
17415,2349.190877667664
17416,335.4655755495276
17417,0.0
17418,0.0
17419,0.0
17420,0.0
17421,0.0
17422,0.0
17423,0.0
17424,0.0
17425,0.0
17426,0.0
17427,0.0
17428,0.0
17429,0.0
17430,0.0
17431,403.6285276062793
17432,2189.6590861490777
17433,3511.4654857146797
17434,4261.208043354843
17435,4522.077371629638
17436,4452.238338863158
17437,4467.644007855763
17438,4010.6091610751164
17439,2092.089849195906
17440,0.0
17441,0.0
17442,0.0
17443,0.0
17444,0.0
17445,0.0
17446,0.0
17447,0.0
17448,0.0
17449,0.0
17450,0.0
17451,0.0
17452,0.0
17453,0.0
17454,0.0
17455,817.1189076738319
17456,3418.3313907148154
17457,5397.844977458733
17458,5805.898161836123
17459,6039.794652136811
17460,6030.681801865356
17461,5235.838750410637
17462,4299.240250288835
17463,2497.9335132978226
17464,0.0
17465,0.0
17466,0.0
17467,0.0
17468,0.0
17469,0.0
17470,0.0
17471,0.0
17472,0.0
17473,0.0
17474,0.0
17475,0.0
17476,0.0
17477,0.0
17478,0.0
17479,715.3655244031448
17480,3281.6992442350543
17481,5355.617681574216
17482,6571.418281344583
17483,6650.012251514436
17484,6491.220352599837
17485,5833.597336892909
17486,5148.707025412769
17487,2810.1354232159406
17488,6.415834299579775
17489,0.0
17490,0.0
17491,0.0
17492,0.0
17493,0.0
17494,0.0
17495,0.0
17496,0.0
17497,0.0
17498,0.0
17499,0.0
17500,0.0
17501,0.0
17502,0.0
17503,756.3751194623911
17504,2406.3934356229406
17505,3531.1512521568297
17506,3512.942221503105
17507,4046.6068891237924
17508,3695.0325280403476
17509,3238.4060670315707
17510,2025.4044865604028
17511,1016.9043272772146
17512,0.0
17513,0.0
17514,0.0
17515,0.0
17516,0.0
17517,0.0
17518,0.0
17519,0.0
17520,0.0
17521,0.0
17522,0.0
17523,0.0
17524,0.0
17525,0.0
17526,0.0
17527,918.8689916814318
17528,3501.2360505929337
17529,5861.693782354178
17530,6630.9794498084
17531,6399.2074858959095
17532,6205.242296238649
17533,5628.278045647984
17534,4513.800091515584
17535,2587.298377292618
17536,0.0
17537,0.0
17538,0.0
17539,0.0
17540,0.0
17541,0.0
17542,0.0
17543,0.0
17544,0.0
17545,0.0
17546,0.0
17547,0.0
17548,0.0
17549,0.0
17550,0.0
17551,121.32468523012396
17552,1224.2763691403418
17553,1448.8774393184224
17554,2826.5643608571854
17555,3594.619806198301
17556,3963.6072786337186
17557,3738.003525106629
17558,2993.0097967927272
17559,1432.834505734274
17560,239.64132041322006
17561,0.0
17562,0.0
17563,0.0
17564,0.0
17565,0.0
17566,0.0
17567,0.0
17568,0.0
17569,0.0
17570,0.0
17571,0.0
17572,0.0
17573,0.0
17574,0.0
17575,453.53475982112985
17576,2514.632795035648
17577,4001.0463743124324
17578,3808.4494215116792
17579,3923.386312699226
17580,3702.8317377177177
17581,3623.618474872246
17582,2673.059320726591
17583,1298.4762301728238
17584,217.44817251698004
17585,0.0
17586,0.0
17587,0.0
17588,0.0
17589,0.0
17590,0.0
17591,0.0
17592,0.0
17593,0.0
17594,0.0
17595,0.0
17596,0.0
17597,0.0
17598,0.0
17599,781.4602568558324
17600,2486.201335700592
17601,3648.2616806176907
17602,3629.4487485081986
17603,4180.812374178702
17604,3817.5780696031215
17605,3345.8076182420077
17606,2092.576910025062
17607,1050.6299008839521
17608,0.0
17609,0.0
17610,0.0
17611,0.0
17612,0.0
17613,0.0
17614,0.0
17615,0.0
17616,0.0
17617,0.0
17618,0.0
17619,0.0
17620,0.0
17621,0.0
17622,0.0
17623,737.3905529250089
17624,2271.244382628135
17625,3436.402935868757
17626,4523.137355718183
17627,4371.381565130025
17628,4132.035184001052
17629,3997.593812473287
17630,3741.9515075227664
17631,2213.1901540138733
17632,19.35140953808725
17633,8.14796191077358
17634,0.0
17635,0.0
17636,0.0
17637,0.0
17638,0.0
17639,0.0
17640,0.0
17641,0.0
17642,0.0
17643,0.0
17644,0.0
17645,0.0
17646,0.0
17647,438.7454490996158
17648,2489.8556637391293
17649,4342.886668852857
17650,5296.638062719516
17651,5168.876972575384
17652,5328.330736243641
17653,5081.722120384038
17654,4840.065484762579
17655,2942.46665750555
17656,471.4285186713705
17657,0.0
17658,0.0
17659,0.0
17660,0.0
17661,0.0
17662,0.0
17663,0.0
17664,0.0
17665,0.0
17666,0.0
17667,0.0
17668,0.0
17669,0.0
17670,0.0
17671,476.86126265183736
17672,2397.8921042179286
17673,3665.446400668539
17674,4590.638764958856
17675,5381.331798757629
17676,5606.855928672743
17677,5574.2500303717625
17678,5135.428982404402
17679,3660.0120842850424
17680,923.8337851944427
17681,0.0
17682,0.0
17683,0.0
17684,0.0
17685,0.0
17686,0.0
17687,0.0
17688,0.0
17689,0.0
17690,0.0
17691,0.0
17692,0.0
17693,0.0
17694,0.0
17695,712.1272295824843
17696,3266.8437482640425
17697,5331.374034923576
17698,6541.670985648964
17699,6619.909179033587
17700,6461.836094440166
17701,5807.189986528017
17702,5125.400015604876
17703,2797.414587956306
17704,6.386791296703896
17705,0.0
17706,0.0
17707,0.0
17708,0.0
17709,0.0
17710,0.0
17711,0.0
17712,0.0
17713,0.0
17714,0.0
17715,0.0
17716,0.0
17717,0.0
17718,0.0
17719,527.8754265105958
17720,2373.032692429092
17721,4224.607896663827
17722,5423.157877221319
17723,5800.2117533003175
17724,6106.668307900693
17725,5813.047629932793
17726,5333.306740793984
17727,3549.119888879751
17728,680.3014615212543
17729,0.0
17730,0.0
17731,0.0
17732,0.0
17733,0.0
17734,0.0
17735,0.0
17736,0.0
17737,0.0
17738,0.0
17739,0.0
17740,0.0
17741,0.0
17742,0.0
17743,699.687825937962
17744,2403.4552288617
17745,4165.070837866922
17746,4731.156854521455
17747,5014.888531968739
17748,4568.630942197284
17749,4086.562558184907
17750,2948.8811719157015
17751,1658.3152410025712
17752,268.58095680689485
17753,0.0
17754,0.0
17755,0.0
17756,0.0
17757,0.0
17758,0.0
17759,0.0
17760,0.0
17761,0.0
17762,0.0
17763,0.0
17764,0.0
17765,0.0
17766,0.0
17767,703.2625117553173
17768,2920.8729035146466
17769,4790.875280310251
17770,5370.221971916461
17771,5476.435532044267
17772,5748.406617826071
17773,5853.010881588304
17774,5381.487046475471
17775,3797.939422751828
17776,1113.6330849763833
17777,0.0
17778,0.0
17779,0.0
17780,0.0
17781,0.0
17782,0.0
17783,0.0
17784,0.0
17785,0.0
17786,0.0
17787,0.0
17788,0.0
17789,0.0
17790,0.0
17791,875.1088374073373
17792,3458.6102949003225
17793,5194.350066154948
17794,5971.3308905441845
17795,6083.936807122333
17796,6465.188267536927
17797,6396.016061638922
17798,5805.639327579191
17799,3889.7300897995246
17800,945.8896992564601
17801,0.0
17802,0.0
17803,0.0
17804,0.0
17805,0.0
17806,0.0
17807,0.0
17808,0.0
17809,0.0
17810,0.0
17811,0.0
17812,0.0
17813,0.0
17814,0.0
17815,366.0083456867056
17816,1646.3672106347049
17817,3197.545437592647
17818,4500.696031026631
17819,4665.60089007229
17820,5614.809347018032
17821,5368.122403405015
17822,3955.0352372739244
17823,2446.759087466072
17824,518.8469955339012
17825,0.0
17826,0.0
17827,0.0
17828,0.0
17829,0.0
17830,0.0
17831,0.0
17832,0.0
17833,0.0
17834,0.0
17835,0.0
17836,0.0
17837,0.0
17838,0.0
17839,265.8430095881316
17840,1500.9053249663264
17841,2873.0429421634017
17842,3583.3422334066904
17843,4047.1829011776495
17844,3966.8761586979017
17845,2879.965937204759
17846,2240.2811953833175
17847,1449.6751616602803
17848,155.0750889264101
17849,0.0
17850,0.0
17851,0.0
17852,0.0
17853,0.0
17854,0.0
17855,0.0
17856,0.0
17857,0.0
17858,0.0
17859,0.0
17860,0.0
17861,0.0
17862,0.0
17863,697.6936120540161
17864,3047.5015349026075
17865,4825.462456818037
17866,5620.813039101837
17867,5857.404668009042
17868,5778.8763826696295
17869,5528.189933316887
17870,4640.21624524814
17871,2873.329825111345
17872,598.0230960462997
17873,5.033864444834172
17874,0.0
17875,0.0
17876,0.0
17877,0.0
17878,0.0
17879,0.0
17880,0.0
17881,0.0
17882,0.0
17883,0.0
17884,0.0
17885,0.0
17886,0.0
17887,774.9330560427735
17888,2938.2052572465777
17889,4564.375519351682
17890,5435.431985159352
17891,5831.817180066142
17892,6266.849931476343
17893,6270.813783425411
17894,6107.3048905263595
17895,4413.749145287102
17896,1072.2219522228659
17897,0.0
17898,0.0
17899,0.0
17900,0.0
17901,0.0
17902,0.0
17903,0.0
17904,0.0
17905,0.0
17906,0.0
17907,0.0
17908,0.0
17909,0.0
17910,0.0
17911,121.71528528218195
17912,1228.2178787565633
17913,1453.5420432458916
17914,2835.6643736402552
17915,3606.1925432778703
17916,3976.367956367481
17917,3750.0378804295397
17918,3002.6456741100255
17919,1437.4474600680826
17920,240.4128362185247
17921,0.0
17922,0.0
17923,0.0
17924,0.0
17925,0.0
17926,0.0
17927,0.0
17928,0.0
17929,0.0
17930,0.0
17931,0.0
17932,0.0
17933,0.0
17934,0.0
17935,907.2582250426354
17936,3611.1478813973
17937,5602.888608417423
17938,6402.836720820607
17939,6580.060997755458
17940,6643.471518860589
17941,6628.838321682481
17942,5900.430284372265
17943,4020.8774023842966
17944,949.5319057793891
17945,0.0
17946,0.0
17947,0.0
17948,0.0
17949,0.0
17950,0.0
17951,0.0
17952,0.0
17953,0.0
17954,0.0
17955,0.0
17956,0.0
17957,0.0
17958,0.0
17959,953.6831504340105
17960,3714.3449016903564
17961,5644.379392891274
17962,6269.373783498284
17963,6337.378354496973
17964,6327.663415782875
17965,6147.9370495720505
17966,5467.891339585151
17967,4389.533142320208
17968,1337.4232296409045
17969,0.0
17970,0.0
17971,0.0
17972,0.0
17973,0.0
17974,0.0
17975,0.0
17976,0.0
17977,0.0
17978,0.0
17979,0.0
17980,0.0
17981,0.0
17982,0.0
17983,767.4886492388245
17984,2909.97934142342
17985,4520.527772882385
17986,5383.216420811958
17987,5775.793735000616
17988,6206.647337322667
17989,6210.573110464554
17990,6048.634968361733
17991,4371.348393490695
17992,1061.9216348803172
17993,0.0
17994,0.0
17995,0.0
17996,0.0
17997,0.0
17998,0.0
17999,0.0
18000,0.0
18001,0.0
18002,0.0
18003,0.0
18004,0.0
18005,0.0
18006,0.0
18007,654.6761525756898
18008,2219.7404109826048
18009,3754.012130515817
18010,4875.931590349002
18011,5627.001777659764
18012,5304.349522504874
18013,5185.195785124022
18014,4452.868882345081
18015,2712.421032961856
18016,609.1567472841286
18017,0.0
18018,0.0
18019,0.0
18020,0.0
18021,0.0
18022,0.0
18023,0.0
18024,0.0
18025,0.0
18026,0.0
18027,0.0
18028,0.0
18029,0.0
18030,0.0
18031,883.1351005879147
18032,3482.582029873146
18033,5302.033724332555
18034,6438.183808118102
18035,6691.1987913157345
18036,6845.908589958874
18037,6892.643841632321
18038,6177.111022907805
18039,4146.544915716615
18040,945.9859562866899
18041,0.0
18042,0.0
18043,0.0
18044,0.0
18045,0.0
18046,0.0
18047,0.0
18048,0.0
18049,0.0
18050,0.0
18051,0.0
18052,0.0
18053,0.0
18054,0.0
18055,764.3156335645675
18056,2897.9486617889293
18057,4501.838629409716
18058,5360.960677879352
18059,5751.914966147672
18060,6180.987297522155
18061,6184.896840404838
18062,6023.628196494155
18063,4353.275999867755
18064,1057.5313497658083
18065,0.0
18066,0.0
18067,0.0
18068,0.0
18069,0.0
18070,0.0
18071,0.0
18072,0.0
18073,0.0
18074,0.0
18075,0.0
18076,0.0
18077,0.0
18078,0.0
18079,906.0038190415006
18080,3416.1864431242248
18081,4719.987637909753
18082,5397.0550080536705
18083,5976.702612709255
18084,5721.787559681447
18085,5332.108497728114
18086,4950.547749565476
18087,3284.669759714974
18088,917.3694583484728
18089,0.0
18090,0.0
18091,0.0
18092,0.0
18093,0.0
18094,0.0
18095,0.0
18096,0.0
18097,0.0
18098,0.0
18099,0.0
18100,0.0
18101,0.0
18102,0.0
18103,1634.0596862901325
18104,5244.168631332808
18105,6672.246125563449
18106,7178.824339527941
18107,6633.809257188711
18108,6769.816637591629
18109,7302.019430472613
18110,6857.531542344235
18111,5275.706574614644
18112,2017.4428093099525
18113,0.0
18114,0.0
18115,0.0
18116,0.0
18117,0.0
18118,0.0
18119,0.0
18120,0.0
18121,0.0
18122,0.0
18123,0.0
18124,0.0
18125,0.0
18126,0.0
18127,1061.689393120878
18128,3945.489110399136
18129,5959.31572861021
18130,7159.55639306401
18131,7291.663419218656
18132,7203.05504801737
18133,7153.112147885735
18134,6548.964162422412
18135,4751.019757683565
18136,1588.506436444895
18137,0.0
18138,0.0
18139,0.0
18140,0.0
18141,0.0
18142,0.0
18143,0.0
18144,0.0
18145,0.0
18146,0.0
18147,0.0
18148,0.0
18149,0.0
18150,0.0
18151,1358.054940529516
18152,4315.302381760618
18153,6163.582032530057
18154,6591.534955253017
18155,6855.196353463137
18156,6523.963441138864
18157,6657.781537717871
18158,6008.565029562297
18159,4687.6081752131
18160,1734.335528929889
18161,14.574248142267978
18162,0.0
18163,0.0
18164,0.0
18165,0.0
18166,0.0
18167,0.0
18168,0.0
18169,0.0
18170,0.0
18171,0.0
18172,0.0
18173,0.0
18174,0.0
18175,1008.1137666744271
18176,4427.051876173489
18177,6568.955790622506
18178,7204.0944908061265
18179,7582.474993043177
18180,7118.95887780279
18181,7248.689335712636
18182,6462.198434634195
18183,4616.242127292015
18184,1377.034756355551
18185,1.351358936560894
18186,0.0
18187,0.0
18188,0.0
18189,0.0
18190,0.0
18191,0.0
18192,0.0
18193,0.0
18194,0.0
18195,0.0
18196,0.0
18197,0.0
18198,0.0
18199,1035.1960783837337
18200,3586.9799090399915
18201,4625.235680266239
18202,5014.836568879625
18203,5541.1037377919465
18204,5854.212305342494
18205,6199.95759654652
18206,6216.275958373259
18207,5031.154930706363
18208,1992.879938090459
18209,0.0
18210,0.0
18211,0.0
18212,0.0
18213,0.0
18214,0.0
18215,0.0
18216,0.0
18217,0.0
18218,0.0
18219,0.0
18220,0.0
18221,0.0
18222,0.0
18223,1096.4821349800911
18224,3926.820216372842
18225,5379.833327123026
18226,4938.651142022045
18227,5278.25187592596
18228,5772.216579786202
18229,5804.08527035783
18230,5095.0069051390965
18231,3826.2346617561393
18232,775.8034361030799
18233,0.0
18234,0.0
18235,0.0
18236,0.0
18237,0.0
18238,0.0
18239,0.0
18240,0.0
18241,0.0
18242,0.0
18243,0.0
18244,0.0
18245,0.0
18246,0.0
18247,189.40607622037564
18248,737.2092787020608
18249,1705.7888541044606
18250,2704.9909687760232
18251,3063.3880950373323
18252,3155.25571284482
18253,2749.2235254981465
18254,2445.2664690486818
18255,1972.3183625582826
18256,698.6475625853375
18257,0.0
18258,0.0
18259,0.0
18260,0.0
18261,0.0
18262,0.0
18263,0.0
18264,0.0
18265,0.0
18266,0.0
18267,0.0
18268,0.0
18269,0.0
18270,0.0
18271,957.7592687914677
18272,3730.220310029926
18273,5668.503923611301
18274,6296.169590425404
18275,6364.46481842072
18276,6354.708357278531
18277,6174.213826148052
18278,5491.261546194883
18279,4408.294359412001
18280,1343.1394839078987
18281,0.0
18282,0.0
18283,0.0
18284,0.0
18285,0.0
18286,0.0
18287,0.0
18288,0.0
18289,0.0
18290,0.0
18291,0.0
18292,0.0
18293,0.0
18294,23.033575505677707
18295,1561.2758353631104
18296,3902.6888585054794
18297,6042.808460924317
18298,6603.625951497338
18299,6436.382164130027
18300,6167.9909364986515
18301,6138.948602165406
18302,5135.485877961534
18303,4103.982279229011
18304,1428.081681352018
18305,0.0
18306,0.0
18307,0.0
18308,0.0
18309,0.0
18310,0.0
18311,0.0
18312,0.0
18313,0.0
18314,0.0
18315,0.0
18316,0.0
18317,0.0
18318,0.0
18319,1657.1993847223307
18320,5318.43059475725
18321,6766.730901429542
18322,7280.482701035861
18323,6727.749733755133
18324,6865.683096295351
18325,7405.422341017943
18326,6954.6401199625925
18327,5350.415142592664
18328,2046.0115443465688
18329,0.0
18330,0.0
18331,0.0
18332,0.0
18333,0.0
18334,0.0
18335,0.0
18336,0.0
18337,0.0
18338,0.0
18339,0.0
18340,0.0
18341,0.0
18342,0.0
18343,1660.9317990207746
18344,5664.3055053587905
18345,7702.857671403485
18346,8052.579963818777
18347,7441.811401851331
18348,6817.09380257957
18349,6977.507731579175
18350,6834.031919306236
18351,5487.949819439969
18352,2046.523044504302
18353,0.0
18354,0.0
18355,0.0
18356,0.0
18357,0.0
18358,0.0
18359,0.0
18360,0.0
18361,0.0
18362,0.0
18363,0.0
18364,0.0
18365,0.0
18366,0.0
18367,1640.8638596204596
18368,5266.005185187253
18369,6700.029149354953
18370,7208.716739128728
18371,6661.432231064725
18372,6798.0059419378385
18373,7332.424810571765
18374,6886.086088805283
18375,5297.6744514766715
18376,2025.8433779511947
18377,0.0
18378,0.0
18379,0.0
18380,0.0
18381,0.0
18382,0.0
18383,0.0
18384,0.0
18385,0.0
18386,0.0
18387,0.0
18388,0.0
18389,0.0
18390,0.0
18391,1207.9054903254123
18392,3561.1205589269844
18393,5356.840785839904
18394,5991.602456464352
18395,6224.381004397508
18396,6627.342188214569
18397,6262.525388302522
18398,5528.001482849579
18399,5244.363756376404
18400,2678.9094234828367
18401,0.0
18402,0.0
18403,0.0
18404,0.0
18405,0.0
18406,0.0
18407,0.0
18408,0.0
18409,0.0
18410,0.0
18411,0.0
18412,0.0
18413,0.0
18414,17.640665189808423
18415,1430.969252749754
18416,3688.9743970452323
18417,4803.44936256607
18418,5452.0032298384385
18419,5205.033917181121
18420,4776.46952168754
18421,4106.124244474819
18422,2682.4187950385162
18423,1689.3531134710656
18424,723.2672727821454
18425,0.0
18426,0.0
18427,0.0
18428,0.0
18429,0.0
18430,0.0
18431,0.0
18432,0.0
18433,0.0
18434,0.0
18435,0.0
18436,0.0
18437,0.0
18438,22.338652562728473
18439,1514.1721454475517
18440,3784.9447407370812
18441,5860.496937543636
18442,6404.394565157894
18443,6242.196522637214
18444,5981.902657993248
18445,5953.736530848936
18446,4980.548275724853
18447,3980.165139220056
18448,1384.9964588891653
18449,0.0
18450,0.0
18451,0.0
18452,0.0
18453,0.0
18454,0.0
18455,0.0
18456,0.0
18457,0.0
18458,0.0
18459,0.0
18460,0.0
18461,0.0
18462,0.0
18463,1353.5338430203867
18464,4300.936318748682
18465,6143.062866078868
18466,6569.591091733097
18467,6832.374735402421
18468,6502.244529787691
18469,6635.617132856042
18470,5988.561929851175
18471,4672.0026698596375
18472,1728.5617565987181
18473,14.525729047048054
18474,0.0
18475,0.0
18476,0.0
18477,0.0
18478,0.0
18479,0.0
18480,0.0
18481,0.0
18482,0.0
18483,0.0
18484,0.0
18485,0.0
18486,1.3214560972034397
18487,890.6614095151185
18488,3052.563584539946
18489,5153.678779093415
18490,6123.62755444074
18491,6368.0969324233765
18492,6710.354061599068
18493,7112.076715148913
18494,6049.626012997347
18495,5888.4083691385285
18496,3426.5356600485193
18497,15.857473166441277
18498,0.0
18499,0.0
18500,0.0
18501,0.0
18502,0.0
18503,0.0
18504,0.0
18505,0.0
18506,0.0
18507,0.0
18508,0.0
18509,0.0
18510,0.0
18511,1206.0693022680148
18512,4625.952978886276
18513,6206.097251911215
18514,6646.280299396734
18515,7036.479191306974
18516,7157.408599956842
18517,6818.806255737211
18518,6191.58572287323
18519,5235.43719848161
18520,1930.0333620518898
18521,0.0
18522,0.0
18523,0.0
18524,0.0
18525,0.0
18526,0.0
18527,0.0
18528,0.0
18529,0.0
18530,0.0
18531,0.0
18532,0.0
18533,0.0
18534,4.951228689677047
18535,1592.3151466001384
18536,4636.330545013587
18537,6296.972647531269
18538,6591.075631698086
18539,6481.158354787254
18540,6618.802512360277
18541,6294.001910317464
18542,6170.221193075537
18543,5430.507626837785
18544,2281.5261802031832
18545,0.0
18546,0.0
18547,0.0
18548,0.0
18549,0.0
18550,0.0
18551,0.0
18552,0.0
18553,0.0
18554,0.0
18555,0.0
18556,0.0
18557,0.0
18558,42.064096476057166
18559,1729.6355860512078
18560,3985.0723780531303
18561,5195.917440899632
18562,6031.19021378134
18563,5942.054390296361
18564,5594.5248313156035
18565,5355.160091844707
18566,4056.1807316197983
18567,3331.0758304610986
18568,1690.5760678948689
18569,0.0
18570,0.0
18571,0.0
18572,0.0
18573,0.0
18574,0.0
18575,0.0
18576,0.0
18577,0.0
18578,0.0
18579,0.0
18580,0.0
18581,0.0
18582,102.18792545913735
18583,1721.320880306828
18584,4141.091270547955
18585,5648.11514212494
18586,5849.5146456997445
18587,6030.07971787026
18588,6109.448980362794
18589,5482.431806671777
18590,5548.903564009273
18591,4348.443468809699
18592,2311.6297700950486
18593,0.0
18594,0.0
18595,0.0
18596,0.0
18597,0.0
18598,0.0
18599,0.0
18600,0.0
18601,0.0
18602,0.0
18603,0.0
18604,0.0
18605,0.0
18606,25.594563815780536
18607,1398.103048437012
18608,3730.4076761500132
18609,5710.787051396032
18610,6720.172661880877
18611,7144.082625079743
18612,7332.842533221124
18613,7179.27515032644
18614,6747.366885935144
18615,5501.231560154329
18616,2497.0696322770887
18617,0.0
18618,0.0
18619,0.0
18620,0.0
18621,0.0
18622,0.0
18623,0.0
18624,0.0
18625,0.0
18626,0.0
18627,0.0
18628,0.0
18629,0.0
18630,118.83688435508692
18631,1912.0721168144323
18632,4362.248327955831
18633,5171.407338283728
18634,5348.995041870542
18635,5497.207335841494
18636,5190.100780766549
18637,4513.131113710043
18638,3969.686035816556
18639,2950.893420502721
18640,1235.102449757926
18641,0.0
18642,0.0
18643,0.0
18644,0.0
18645,0.0
18646,0.0
18647,0.0
18648,0.0
18649,0.0
18650,0.0
18651,0.0
18652,0.0
18653,0.0
18654,8.07724901223689
18655,1363.4396332655872
18656,3833.4623812076284
18657,5896.391778932931
18658,6713.809378971303
18659,7138.6726770149635
18660,6904.432455660094
18661,6780.042820871646
18662,5986.856967869984
18663,4730.037021565924
18664,2163.087285477039
18665,0.0
18666,0.0
18667,0.0
18668,0.0
18669,0.0
18670,0.0
18671,0.0
18672,0.0
18673,0.0
18674,0.0
18675,0.0
18676,0.0
18677,0.0
18678,121.08707745290869
18679,1948.2774709276994
18680,4444.84811279385
18681,5269.328662641746
18682,5450.279014341036
18683,5601.297728917137
18684,5288.376068083777
18685,4598.58788529024
18686,4044.8525985112087
18687,3006.7690019205415
18688,1258.4892881341634
18689,0.0
18690,0.0
18691,0.0
18692,0.0
18693,0.0
18694,0.0
18695,0.0
18696,0.0
18697,0.0
18698,0.0
18699,0.0
18700,0.0
18701,0.0
18702,9.662053922582809
18703,1702.1318326950047
18704,4914.764761953788
18705,7146.699218070418
18706,7814.991281049062
18707,7831.094704253367
18708,7748.967245911413
18709,7771.512038397439
18710,7525.129663371577
18711,6325.424634650879
18712,3003.288427602823
18713,0.0
18714,0.0
18715,0.0
18716,0.0
18717,0.0
18718,0.0
18719,0.0
18720,0.0
18721,0.0
18722,0.0
18723,0.0
18724,0.0
18725,0.0
18726,9.770445329265634
18727,1530.7031015849495
18728,4821.714769992591
18729,6648.788046565264
18730,7383.199853815066
18731,7358.773740491902
18732,7360.402148046778
18733,7793.558557644223
18734,7666.542768363768
18735,6256.341825839761
18736,2665.703167334641
18737,0.0
18738,0.0
18739,0.0
18740,0.0
18741,0.0
18742,0.0
18743,0.0
18744,0.0
18745,0.0
18746,0.0
18747,0.0
18748,0.0
18749,0.0
18750,144.8400514615539
18751,1964.094763775357
18752,4445.475425627693
18753,6411.161838320209
18754,6549.635294113123
18755,5449.80589235561
18756,5398.873127006492
18757,5363.8568508289745
18758,4485.2666485566915
18759,3616.226339787367
18760,1612.3403530830121
18761,0.0
18762,0.0
18763,0.0
18764,0.0
18765,0.0
18766,0.0
18767,0.0
18768,0.0
18769,0.0
18770,0.0
18771,0.0
18772,0.0
18773,0.0
18774,170.9473183908715
18775,2293.8744816635544
18776,5463.688323453978
