,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
1313,3251.6973701111106,10089.002528997486,1188.4168630185961,774.1328765831255,86.8700059468253,264.7971707866594,0.0,838.2254751054742,1980.3073627954807,1090.271541316259,4116.9132475964625,5622.358588769937,1122.2812346914077,275.2296435186313,1819.6698943068766,2496.115775424651,3367.827607578523,1104.2118338309951,32.613974257156606,23.298226130228844,521.4734075896689,37.52781872167655,728.2097305085433,232.27142675234475,34375.974997038546,2746.801512488679,2719.2273621383806,508.8861452348979,154.4504168621385,913.0170119095523
1314,2846.3412658825423,7732.6986625864,1157.9519852979663,775.045668661729,83.24982983781842,199.60426417837425,75.92709113726494,816.0291356527035,2106.4040793278964,1026.0530449969128,4294.618544936203,5625.026754387236,1070.153176460656,242.64327554914317,2059.513773139314,3219.7285709959565,3570.394946465419,1075.8990410768683,92.71017517093613,23.298226130228844,530.9004766812916,5.003622892042571,825.8929187621753,463.03489166587275,34375.974997038546,2130.190453556393,2628.6672043479334,490.31842244828687,136.1612107434748,905.0467826362003
1315,3054.1421547919945,8629.33197251408,1187.092896558515,765.9055773146456,79.62965372881156,152.46095741492508,0.0,1175.4611363516192,1194.2121178631787,904.9074873806983,3128.529087579673,4979.330675001167,995.8561202361416,269.2011384106208,2307.973402958936,2459.885368603749,2032.8739006537487,1102.971857505997,92.71017517093613,21.84292241827895,410.26680406171954,2.5018632085298673,1058.3955387357134,197.7306871224508,34375.974997038546,2434.5158719172136,2497.3838163663686,469.80976286714576,151.0628645065933,950.177354376334
1316,3350.0558365783368,8381.964132067149,943.3192782384226,759.5038622033729,79.62965372881156,223.6791106042887,20.707982579292267,1020.024802500569,1641.6476098227067,969.1452223148796,3843.7818304882508,5625.026754387236,1066.2316485286915,241.43757452754107,2126.926203160664,2820.6964255426738,3617.9395022208896,876.469515472983,92.71017517093613,21.84292241827895,302.8335521514343,2.5018632085298673,908.2041718103599,233.7729166519392,34375.974997038546,2957.8786135247983,2522.302280166033,437.58677679158404,135.48165650020556,942.2071251029822
1317,2268.7647028491433,9076.797361630228,871.7704928389868,756.7654859675624,74.20142108949261,183.55436656109796,20.707982579292267,1136.5981805337533,1870.1459456050736,880.1089128583384,3908.7779492160025,5625.026754387236,1066.2316485286915,241.43757452754107,2126.926203160664,2549.067908470584,3694.3919949947203,810.0016178850558,92.71017517093613,20.38594786395024,308.4872696253927,55.04166350026864,778.2651195190681,233.7729166519392,34375.974997038546,2834.9762815912104,2487.231849633172,442.46488342562435,135.48165650020556,817.4594126514803
1318,3302.4600256268664,9329.072499316795,1192.4024115376033,736.6597191161887,70.58124498048575,209.62891521457203,20.707982579292267,1197.6729652248039,1718.84720674372,834.8596907663364,3389.9907470072203,5625.026754387236,1066.2316485286915,241.43757452754107,2126.926203160664,2235.336473581897,3164.413149658122,1107.9059299658857,92.71017517093613,18.930644152000344,454.87816850467243,0.0,833.1588881352418,223.25601541555588,34375.974997038546,2739.5410900328156,2298.6129222607115,434.6496069520739,135.48165650020556,822.7728988337149
1319,3717.316663548292,8918.96265857583,1216.2474569578274,719.2923285006257,68.77115692598231,186.56045487703736,20.707982579292267,1258.7322604954406,1482.5197891107143,766.2547902646023,3573.6047824131188,5625.026754387236,1066.2316485286915,241.43757452754107,2126.926203160664,2946.2089063150834,3022.4148216668377,1130.0575903551774,92.71017517093613,18.930644152000344,370.05978649022074,35.02510143175509,838.8120643064254,200.22885566229326,34375.974997038546,2012.3616698449748,2225.703342995027,398.5103944238319,135.48165650020556,745.795470809034
1320,2281.5252235934704,9547.096705249169,1340.7821990380357,695.535393334838,70.58124498048575,429.29555141454165,20.707982579292267,1089.4174059537536,1914.1412285710535,791.0726034017972,2794.685386841675,4522.674129600648,802.9416763398223,237.8150647316962,1739.7995540743268,2575.5439749935504,4030.910031054602,1245.775797601629,92.71017517093613,17.473669597671634,395.1923274486764,45.03338246601186,754.8544181979853,478.0497906618169,34375.974997038546,3713.2249738426135,2187.7488310038716,397.53133781066185,133.45065791599862,775.0026144068939
1321,2528.1665296590154,8743.201298258275,1347.4020313384415,677.2552106406714,70.58124498048575,490.47598361850777,62.12264074579277,736.9246656001561,1638.4951919093965,821.7197168340076,3291.757976657322,4514.536224467889,802.9416763398223,237.8150647316962,1739.7995540743268,2609.883234205669,3532.5922595952557,1251.924013546412,186.1635576201296,17.473669597671634,335.5064863926804,35.02510143175509,653.9372435759943,116.1324774065612,34375.974997038546,3713.2249738426135,2247.8530885947284,389.7160613371114,133.45065791599862,782.9558132758158
1322,2820.168226983593,7347.025159120355,1257.3177154978696,669.9407034507951,70.58124498048575,491.4823697068875,44.86642426041056,1165.7492697522564,2054.4411466909114,767.716924992065,3765.786488014949,4227.708420608375,802.9416763398223,237.8150647316962,1739.7995540743268,2653.081026953667,3342.0963669358066,1168.22561160903,186.1635576201296,17.473669597671634,370.6844717914729,0.0,724.9841441047774,116.1324774065612,34375.974997038546,2709.1872756691464,2013.088857889557,374.08550839001055,133.45065791599862,687.4152444221739
1323,2691.6315946684676,5664.5232483881955,922.1221657383608,663.5389883395225,74.20142108949261,448.35153734775736,44.86642426041056,874.3158246692956,987.8153494290759,690.3584547403898,3043.295540975325,4514.536224467889,780.7726783460597,236.6093637100941,1945.8790033623918,1677.5474630754873,3063.182425154269,856.7719748935837,186.1635576201296,14.561558415630909,278.95669174802066,50.036228920425714,698.3394564153355,116.1324774065612,34375.974997038546,2712.0739496576225,2012.1659518229023,363.35023850875996,132.77365838792963,748.4522139001512
1324,2841.5909990361138,7836.853542774581,707.489458678817,663.5389883395225,74.20142108949261,355.0713099092387,0.0,974.2380757577984,1458.8939757384321,721.0055681726003,3852.497219135836,3868.706736800955,628.2747025053011,197.97827043947981,1566.203814589296,2209.855747905658,3747.972273863915,657.3553657097502,186.1635576201296,14.561558415630909,344.92724553176504,32.52497226726271,787.9502786949591,84.59471757585607,34375.974997038546,2144.71129846812,1961.2907548985875,367.2492885296302,111.09689991372076,786.9409279124917
1325,2329.86617444242,7089.942873117411,1053.2903892577385,661.7134041823153,68.77115692598231,284.85954280825473,58.67087465188273,828.5136085061112,1658.9685873683682,716.6384026050475,4245.428300535426,3519.443857496672,580.0505076662797,202.8064812569268,1417.5238955266634,2096.1878232093127,3503.790212456084,978.65131450487,186.1635576201296,14.561558415630909,360.6327173985982,22.51669123300593,684.6139142701437,240.77555489056485,34375.974997038546,1512.1797951145438,1979.7488762316723,349.6777987879992,113.80489802599669,741.8273865767882
1326,2843.1744213182565,8430.836806616988,1099.6565136381055,647.9971818811663,66.96106887147887,248.74727316938308,37.96419906467448,963.1321613212061,2495.606444778911,598.4171144437585,3686.313961025107,3428.326001665952,533.1158242643457,197.97827043947981,1651.0806047198037,1007.8821413968424,3341.0374681439257,1021.7275753785073,186.1635576201296,14.561558415630909,220.5265312470668,10.00750459662805,687.8395006739098,243.2801953696297,34375.974997038546,1523.7264910684469,1953.9075063653538,339.9044090881087,111.09689991372076,724.5755868889557
1327,3068.3929553312805,10307.327181699635,1237.444569457889,626.9786229511892,66.96106887147887,279.840682315556,44.86642426041056,1015.873637829709,1545.533505421831,445.1623086678709,3265.759529166222,3036.772697327499,504.446275464444,206.42899105277164,1262.6732358921286,745.1221112690996,2878.510475850167,1149.7551309345768,186.1635576201296,14.561558415630909,349.3252824506814,10.00750459662805,815.4013629853426,209.74260631920615,34375.974997038546,1523.7264910684469,1891.9574366411882,339.9044090881087,115.83845132540392,609.1094448519343
1328,3172.3399710295985,9511.343539646112,1242.7404352982137,613.2745712110883,65.1530123411668,253.76613366208187,44.86642426041056,1042.2366313737534,1868.5870576259638,284.6160678695053,4059.155332999756,3036.772697327499,504.446275464444,206.42899105277164,1262.6732358921286,1148.1256667008272,2603.5144595985894,1154.6762869744136,6.599746401480977,14.561558415630909,308.4872696253927,27.51953768741978,772.6119433478844,251.7907954470722,34375.974997038546,1523.7264910684469,1818.0095880505173,322.3329193464777,115.83845132540392,635.6598453586771
1329,2409.223573523932,7625.339016853966,1152.656119457642,611.4489870538812,61.53283623215994,258.78499415478063,48.31819035432061,867.3765643239773,828.7048496946294,0.0,3966.5358638127095,3036.772697327499,504.446275464444,206.42899105277164,1262.6732358921286,3031.5096168796786,3159.43632533628,1070.9778850370315,6.599746401480977,14.561558415630909,292.7817977585596,42.5306651760904,793.6034548661428,70.58296915938233,34375.974997038546,1963.2882120408876,1842.120509041859,310.6014164202471,115.83845132540392,723.2472153433971
1330,2877.26457162792,8801.788418364127,785.6580763786584,613.2745712110883,59.722748177656506,254.7725197504616,48.31819035432061,854.8766020501558,1430.5222145186385,234.9804415951154,3157.3341856521993,2541.9613835996206,431.4563952172513,179.87112819129405,1105.3077084018748,3077.5938980831884,3303.340671152951,729.9843956625124,6.599746401480977,14.561558415630909,330.4774542199741,42.5306651760904,694.2990734460349,171.19573631065293,34375.974997038546,1679.1695115993973,1860.578630374944,297.90803331265636,100.93424284708519,591.8576451641019
1331,2720.133195747039,6081.042620217662,744.587817838616,605.960064021212,59.722748177656506,271.81573350691787,48.31819035432061,868.7551227407927,1035.0842971511863,211.62476318538316,4151.6270837351485,2370.798559249966,418.41996452450485,201.6007802353247,1206.4379963406395,2941.232202081443,3523.697509743452,691.829290828712,6.599746401480977,14.561558415630909,336.76216694772256,42.5306651760904,783.9182956902517,438.00790269289166,34375.974997038546,1538.947135734955,1821.701212317134,283.2565369787256,113.12789849792772,567.9810181529066
1332,2609.1073510226697,8315.26494917741,1424.287629994493,601.3961036281944,56.102572068649636,369.1084353497556,48.31819035432061,884.0276912686587,1803.9798113806464,488.9493960324102,3681.8824074754875,2630.4110738130425,402.7691818771155,173.8345129867257,972.9162158677171,2529.459693790041,3308.3174954747933,1323.2872343340716,6.599746401480977,13.105419282491608,321.05038512835154,42.5306651760904,704.7990291874605,438.00790269289166,34375.974997038546,1513.6668695934557,1806.0118091840122,282.27748036555556,97.54669049153999,664.8499585521071
1333,3091.399149665944,6419.545980829252,1465.371537673299,603.2216877854014,54.29451553833756,456.3764861563955,48.31819035432061,879.8610371773849,1416.3536548862876,478.7336915550067,3296.041811755288,2620.8056775907708,402.7691818771155,173.8345129867257,972.9162158677171,2217.7189405948097,3405.5244045694976,1361.5198376881845,6.599746401480977,14.561558415630909,380.74253613688546,32.52497226726271,692.6862802441519,438.00790269289166,34375.974997038546,1343.7904791201263,1794.9369363841613,283.2565369787256,97.54669049153999,656.8967596831855
1334,2916.943271168676,8453.570612196523,1379.245472074207,586.767089248442,54.29451553833756,376.1400680192138,2474.5281126845525,1015.873637829709,1640.0714008660516,248.12041552744418,3460.8956038011315,2260.6033192555665,370.1781051452495,171.4204075780022,1172.7899958636615,2952.0814173107788,3084.995740267024,1281.4767826255368,6.599746401480977,14.561558415630909,314.771982353141,62.54722724460396,802.4822174410924,438.00790269289166,34375.974997038546,1837.4992061188238,1823.5470244504427,267.62598403162474,96.19269143540203,16708.87039459626
1335,3036.724509688423,9395.771682206532,1237.444569457889,571.225282790086,54.29451553833756,280.8470684039357,2474.5281126845525,977.010682011843,1313.9520356363366,399.91308657586904,4300.379564550707,2377.6023815740755,368.88859370816215,220.91362350511258,1085.3284804369978,2770.7303150369244,2937.0675790412038,1149.7551309345768,176.1664331692341,14.561558415630909,324.8237367460157,25.018632085298677,714.4841883633518,361.9173132552557,34375.974997038546,1270.7488797147555,1755.1366122596974,257.85259433173417,123.96755509263228,530.8206756861248
1336,3024.802271328759,6629.458123977742,1278.5148279979314,569.3996986328789,50.67433942933069,261.79108247072,2474.5281126845525,978.3892404286585,1739.372565135329,480.19582628246934,3221.0008383150653,2377.6023815740755,361.06320238446744,258.3390157541247,1146.5235982594877,1747.121788261779,3172.354890597232,1187.9231521884292,176.1664331692341,14.561558415630909,275.1896500828944,22.51669123300593,733.862906679727,11.01265178081835,34375.974997038546,1386.3907891924803,1630.4289300030432,251.9954310845239,144.96731403877214,565.3242750617893
1337,3089.070587486322,7319.3840563011845,792.277908679064,568.4869065542753,50.67433942933069,247.74088708100342,0.0,739.6972718542006,1350.1875206618604,335.6945902565228,2725.2577145643036,2357.1909146017474,367.5814177308406,140.03433389907767,906.726291054008,2520.700694338834,2800.046075371762,736.1455280273474,176.1664331692341,14.561558415630909,381.36722143813756,42.5306651760904,775.8459297162436,430.99879251504365,34375.974997038546,1975.5347077495726,1589.7056998119251,242.2392178164433,78.58048484480734,575.9342170218284
1338,5862.201858441554,11863.641449126882,494.0442266917169,3774.456097830816,81.32800795279009,233.0633341296994,278.271684609765,1482.7557479381649,1324.0328445679115,361.70519751348985,512.0069252778651,2057.155690936609,404.64162314192737,211.23557494606433,1134.2752603695983,3781.6980130586244,4196.3100223464635,1834.0024831927267,522.5306215871842,10.67116902079264,296.3658508000868,0.0,488.60914045380133,0.0,98.61655781936821,809.8170237306596,757.3136456448015,216.97268662393193,95.91167276337337,764.5118852778668
1339,5341.349070103743,10993.347306016023,584.155840809816,3763.746004108534,79.47932093865076,244.86549825706138,197.8786015213866,1559.0101646345993,240.4151683337818,409.82097321591203,466.5835013942658,1838.7663351607835,385.2106288844462,197.91609303253622,1118.8600518465814,3445.6709432032285,4031.2277006921668,1613.3900287034544,522.5306215871842,10.67116902079264,239.94225520618502,0.0,573.3059834464378,272.5592484117208,98.61655781936821,712.0375029937453,1009.7515275264018,206.56376894707137,81.9246070419481,740.0562245160432
1340,5650.023272634413,12473.54839176729,572.3083883629046,3731.49401733121,79.47932093865076,255.6743462452434,420.5116331142069,1430.4479752012446,1676.0817131834817,278.5751428113044,877.9055300247769,1835.1643115774314,385.2106288844462,192.20658505580164,1159.1910807919971,3644.8386466335146,6428.574565511464,1965.62080352327,522.5306215871842,10.67116902079264,288.3017314566506,18.016458736919645,640.8920985628471,202.39048336257144,98.61655781936821,632.645220813728,1473.7656251884864,206.56376894707137,81.9246070419481,710.7128376827411
1341,5650.023272634413,9849.145857794894,668.7395537286073,3712.507942096257,75.78194691037216,263.5424556634847,216.43788911454175,1276.374710346596,1373.847975989234,366.07236308104274,1505.2510223540708,1748.8491538578476,357.70693973999335,167.46808718880433,1028.6857391496285,3644.8386466335146,7692.264383742625,1876.6266693645416,522.5306215871842,10.67116902079264,316.2043415792443,33.459285547161,496.75710610914774,363.02401486228433,98.61655781936821,1063.870577207328,1463.7290217136215,191.80921402228054,87.91796890175884,594.991239579266
1342,5650.023272634413,10790.044991802553,746.9900662610312,3687.43658633728,79.47932093865076,259.6084009543641,309.1951173177967,1085.5605402707529,1373.847975989234,304.81661344629185,1360.4426241976728,1842.5017670250002,367.4047723284999,201.72243168369263,1320.5384823871389,3644.8386466335146,7120.7767057642795,1673.5805461460777,522.5306215871842,10.67116902079264,267.84486532877884,33.459285547161,842.012450816412,0.0,150.64503249441185,1246.86821308282,1372.9381374065108,197.01367286071084,81.9246070419481,658.5487089129185
1343,5650.023272634413,9686.003261807831,786.517972120773,3705.3273110779087,79.47932093865076,267.4765103726054,278.271684609765,1291.9260884419082,1373.847975989234,348.56522358116104,1825.8000624432104,1778.332383928988,354.45666433692384,243.5894534808937,1390.5123518911655,3644.8386466335146,2936.855799282828,1851.5688144635353,522.5306215871842,12.19547852298769,246.1449385509407,0.0,1082.2514381802328,196.59162581931025,105.60394080498209,1116.5305087546735,1207.276498442075,190.07439440947044,87.91796890175884,678.1166436032634
1344,5510.495826831472,11842.610175242731,567.5584880731288,3710.073829886647,77.63063392451147,273.3841274108862,321.55926243267334,1132.1991851362748,1373.847975989234,215.8572584490908,1615.8921426429029,1768.4601711449861,352.84919117562316,272.12077317145094,1227.977373808601,3554.8598340892972,1567.9114411386636,1521.8126105343126,522.5306215871842,12.19547852298769,335.4244570096877,0.0,402.2911042946888,209.92382061743305,85.41528757558783,1035.4412121693097,1283.1855224243861,189.2155728189704,81.9246070419481,707.4600304365655
1345,4918.389035797232,10368.418024886934,556.4890365357496,3702.8931988682994,75.78194691037216,309.77086598295233,321.55926243267334,1185.916495130838,1633.1603308253325,355.8566586036393,1676.0135524660734,1632.9173577862578,323.70269978940144,272.12077317145094,1227.977373808601,3172.8480171150645,3167.90751567133,1460.4596152870033,475.8006418348075,12.19547852298769,244.28350255226025,0.0,1170.1990674704145,30.155353612802678,175.4881392365559,1398.9871847785562,1290.107317924293,173.58501987186955,81.9246070419481,645.5204495237856
1346,4467.206827873707,11696.392747286245,586.530790954704,3445.364127091625,73.93325989623285,55.068923958169336,321.55926243267334,1108.1750940746924,525.5011377578245,176.473890020291,1689.4559315665856,1773.3962775369873,325.3278374909362,234.0736068530027,1153.2648412616227,2881.8103535317773,4921.443915026788,1576.9657241566308,475.8006418348075,13.719955109420619,262.2605573327373,0.0,0.0,91.6232435713713,76.87365513227469,1505.9690722908535,1199.3164336171824,174.46101789417958,85.92018161515524,565.6478527459639
1347,4663.085478423495,10919.237102805202,693.2397578094901,3662.3652305783025,72.0866044062849,81.62052575743382,185.51445640651,1218.4287885791043,1603.9571626833472,452.1266872381535,1690.7853976314714,1558.8757619062435,312.37972949936017,199.81926235811443,1289.6847795276262,3008.119106981569,5164.990637159492,1679.7804277710688,475.8006418348075,12.19547852298769,228.16157381792576,18.016458736919645,1094.515386486218,92.20571810138638,128.90212980731835,941.055720243088,1235.194406958366,167.5097159406722,91.91609819016624,609.6544177937019
1348,5192.879945531055,11215.677915648486,828.4208281254025,3453.7618142147776,70.23791739214558,264.53577180266467,191.69652896394828,1284.8629127332802,1603.9571626833472,440.44884803328745,1620.7668515474843,1779.6664667376372,333.41819691814203,209.3324056204861,1063.0905285646702,3349.919153747988,6200.593655619417,2458.253064309034,475.8006418348075,13.719955109420619,236.84406851007614,0.0,623.7981706158059,282.992014438213,63.673421746037796,1278.621626956053,1207.276498442075,178.78947871029985,89.9157561883624,578.6761121350969
1349,6000.239024449536,10459.553545051593,681.3923053625787,1752.560790918768,86.87203747101665,352.0521516440996,179.3323838490717,1160.482866811613,1603.9571626833472,507.5531365778889,1946.0428820895518,1799.4108923056406,326.952975192471,205.52877033484904,970.5410628928718,3870.781018840786,4597.632664469482,1569.474200526433,475.8006418348075,12.19547852298769,244.90187790097443,20.59009066359793,2741.916442492949,38.27375417336834,69.8852352891173,1200.069104481774,1088.5677056186737,175.31983948467962,109.89873848479868,705.8251116112625
1350,5115.7579661419795,10146.08741525447,550.1694852881459,294.4667245574971,86.87203747101665,251.74029153612278,401.95234552105177,939.9754778027886,1603.9571626833472,338.36875771859263,1796.2563721124143,1793.1407031049907,359.31441290129413,197.91609303253622,1016.8216171821406,3300.1521114115844,1793.8804433261362,1419.127071120395,475.8006418348075,12.19547852298769,204.6002110414072,20.59009066359793,1628.6691349640275,268.4948705800601,112.59236064813946,1485.937304310219,1093.5629347044398,192.68521204459063,97.90946004997697,573.7883860636182
1351,5808.831213284621,11113.526013925462,431.5994168476843,72.72275343039524,81.32800795279009,207.49851349501503,234.98410678685664,1137.8528235872595,259.3123548360985,430.25238217071893,1396.0427710462823,1736.4421837374125,347.99144261125286,256.9089353944218,869.6902047158536,3747.259219761833,3425.7493714944303,1496.7547556333063,475.8006418348075,13.719955109420619,208.3230830387682,0.0,1085.5274243715576,16.817334069379694,108.71451343546757,1505.1817975667238,956.8690099071141,186.60475518385027,101.90503462318412,353.7215000160676
1352,6708.215069541759,11455.033842234787,588.1140910512958,45.30247938914534,85.02335045687732,204.54470497587462,272.08961205232674,1184.5069578731952,1138.577137986514,463.78528782818466,1736.1349622892437,1590.8937493138174,339.901083184047,192.20658505580164,821.0461403584787,4327.443399319624,5089.597043177541,1549.453749445732,200.35355499039738,13.719955109420619,151.2811120961523,36.03188222366766,1330.6383911993996,93.36419522219414,87.74510647582144,1449.985091908294,1008.7478671789153,182.25911793592002,105.90316391159153,264.07345109528865
1353,5316.107456076642,11865.64442759204,306.7097971596191,48.87940728116636,83.17669496692939,200.610650266754,290.64889964548183,1050.2291723072008,149.4055560156125,371.9016633760583,1963.3259409330672,1233.2795116273921,302.66423237061963,205.52877033484904,995.4568833152705,3429.4468874015606,5644.565900002539,2171.250210752147,200.35355499039738,13.719955109420619,150.04436139872388,0.0,1045.6275925541397,307.3523936712879,132.77997701999024,1238.558090994784,998.7689453332164,162.30182181587992,101.90503462318412,837.8618371589068
1354,4087.2786226466083,11344.870026651135,339.1128525846974,47.68669229845776,77.63063392451147,309.77086598295233,197.8786015213866,1266.4924601226828,273.04789002980806,332.520218808742,2203.9592986774032,1556.3410045698106,297.80648380624933,205.52877033484904,995.4568833152705,2636.657902982654,5039.087570804802,2086.001838408517,200.35355499039738,15.244431695853551,92.38401510739375,0.0,1178.3470331257608,295.7546785847656,73.76826678950668,944.3797690783025,899.9949235495465,159.69787475348377,101.90503462318412,604.7666917222233
1355,4985.172199108787,10467.565458912222,620.5171464763741,44.11098146254154,77.63063392451147,229.12927942057877,222.61996167198004,1161.8924040692557,2204.9604415627105,291.6958781287981,1925.21458040634,1558.8757619062435,276.7680163874675,196.01292370695805,859.013659235788,3215.9462757783904,3724.888280200902,2198.7621854630456,200.35355499039738,15.244431695853551,75.6437110243451,0.0,824.1289261976158,0.0,128.90212980731835,940.1809705496105,792.2341039418312,148.41467669749417,105.90316391159153,557.4902890238793
1356,4787.710126276856,6811.729164307058,754.1149166956947,48.87940728116636,75.78194691037216,473.0014615384602,43.28757782290835,1207.1215116771348,2204.9604415627105,304.81661344629185,2258.0242519827602,1611.8388494096052,271.91026782309723,190.3034157302234,761.7255305210383,3088.5426473971975,5254.679364831838,1495.5922778286206,200.35355499039738,15.244431695853551,76.26208637305929,0.0,807.8413948515162,176.28915247867366,0.0,1091.4251925518693,948.8858724305549,145.810729635098,99.90724733658053,518.37145004762
1357,5850.372762569074,7586.981979246204,580.2112397071002,48.87940728116636,75.78194691037216,414.9839570408303,315.37718987523505,1471.4484710361953,2204.9604415627105,265.43516887897556,2230.9917753300815,1572.4834065544624,263.8199083958914,190.3034157302234,785.4537744560145,3774.133422623491,2542.733668944602,1372.6279589329606,200.35355499039738,15.244431695853551,216.3808924296665,0.0,495.1275129780785,151.93524518482113,177.04342555179863,1186.6854341715682,958.8647942762537,141.47196295989178,87.91796890175884,487.3931443890149
1358,3459.4982590205627,12918.20961103222,566.7668380248331,46.495194371853955,70.23791739214558,454.3245041320369,234.98410678685664,1253.7601565426564,183.75825078192298,274.1887386289164,2342.6669247804916,1601.966636625603,270.3027946617965,190.3034157302234,665.6133353869718,2231.7532465336753,3206.027872179058,2136.11754821053,200.35355499039738,18.29405320567094,315.5859662305302,12.86893607102016,0.0,213.9881984490938,149.0897461791691,1001.2384991543396,907.9780610261057,144.94331982869298,85.92018161515524,409.15546643649617
1359,3912.077604251863,13647.293772349489,381.7937094988592,45.30247938914534,68.38923037800629,319.59946778115415,74.20708955468803,1163.3019413268985,523.7690400032584,179.39046402928227,1889.6144335577308,1535.395904474023,258.96215983152115,188.40024640464523,792.5675904738115,2523.686716879018,3980.7182283194284,2086.001838408517,572.8122113418526,21.341669704633752,358.36113448495416,12.86893607102016,1759.792582262952,4.639280192785626,149.0897461791691,951.902616442209,1134.470746108889,138.86801589749564,83.92239432855169,725.3930463016073
1360,3867.555495377493,13744.438227909619,438.710618143584,407.7259656706225,68.38923037800629,201.59089645673419,185.51445640651,1171.7901437135824,27.476266680682855,278.5751428113044,2288.749689926789,1404.6557892264304,250.87180040431542,205.52877033484904,771.2144995136808,2495.0209004932494,4822.436877985885,1887.863954809838,572.8122113418526,24.39095704597538,333.56302101100715,28.311504068718612,251.63773931671244,336.34668138759395,67.55645324642717,1277.834352231923,1089.5713659661603,134.5275315791084,85.92018161515524,516.736531222317
1361,5614.349700042605,15762.439031555632,438.710618143584,749.8769484143678,66.54054336386697,269.4500727017656,154.6040936193185,1373.9115906913958,163.14455540483118,355.8566586036393,1672.3205911747236,1410.92597842708,244.4065786786444,201.72243168369263,747.4862555787048,3621.8462730740966,4311.835880540716,1697.3467590418777,572.8122113418526,25.91476529545678,306.2850961896655,28.311504068718612,894.176230939815,20.876534349662528,125.79155717683285,1222.6376465734934,1044.6719858234314,131.0561747103072,75.92869046693713,581.9459497857027
1362,2433.9063326279233,10790.044991802553,652.1422009919203,751.0696633970764,66.54054336386697,153.4019937573061,179.3323838490717,1364.0138510470688,530.6454680888861,360.24306278602717,1693.1488928579354,1473.7612787144435,216.88522499395748,199.81926235811443,762.9131070084611,1570.1501857135283,3455.716207304672,2049.5775338616936,572.8122113418526,25.91476529545678,288.3017314566506,28.311504068718612,920.2161211785508,66.11085915671103,106.38158396260346,1594.581216240124,1165.3996356676391,116.30161978551638,93.91388547676982,489.02806321431785
1363,4931.7084114646705,2304.5268730867692,648.1839507504405,780.8753674037436,70.23791739214558,129.80681446702198,197.8786015213866,1448.8339172322555,530.6454680888861,87.50683957715593,1121.0057859117344,1507.1133489306662,1089.2838735341577,220.75142157395533,576.6265991774417,3181.4079483969263,5011.238532578324,1798.8698206511096,572.8122113418526,24.39095704597538,287.0649807592222,0.0,1779.3644997649699,72.4857192907649,59.01482080311405,1991.5426271402102,1119.508131503257,584.1189165627021,99.90724733658053,562.378015095358
1364,4014.5343401552227,3738.459156292904,472.69697366525423,782.0680823864521,68.38923037800629,165.20415788466806,228.80203422941833,1611.3644056327607,530.6454680888861,351.48949303608634,1326.053768652626,1482.4328169706614,233.06594384836905,218.8482522483771,702.4049206835981,2589.777349101762,3142.070385149427,1632.1188377789488,572.8122113418526,22.867148796493975,286.4402954579701,5.147522665899483,269.5548637938813,400.134114363467,47.366763159489416,2177.077037126787,1273.1489189495214,124.98087077910988,89.9157561883624,4192.54496263628
1365,3900.248508379383,7317.981971375574,360.46010561116015,1154.0247691368645,70.23791739214558,178.97988434119023,74.20708955468803,1536.4575685123145,511.74828158656936,301.89234399136654,1187.3165988592066,1429.3363211864353,221.74297355832775,222.6545908995335,663.2498253188656,2516.022592359212,3415.4780532131817,1791.3782970209118,572.8122113418526,22.867148796493975,272.17980272231614,7.721413405120678,1168.603074197718,164.11543480135862,220.52923092598567,1475.090408111098,1005.7599587881223,118.90556684791252,99.90724733658053,534.6695470873589
1366,3391.224815914051,12340.35032383433,261.6403409618058,1810.9794839493934,66.54054336386697,229.12927942057877,476.16335605199185,1694.6974874582365,223.25007958603118,215.8572584490908,799.319313744859,1367.7016954268556,205.56225470391624,211.23557494606433,692.904308784216,2187.6596470236223,1840.2602104105379,1819.0194359323311,988.86030341588,22.867148796493975,295.7411654988347,36.03188222366766,1417.830023676199,0.0,163.84422902310527,2096.8624902349006,1042.676201454292,110.22631585431905,85.92018161515524,479.2526110713606
1367,4330.659941660682,12665.834324422394,278.2513428372567,1814.508946653327,64.69185634972766,229.12927942057877,476.16335605199185,1619.8835868602723,1588.5068507126173,266.8973036064382,357.30139086065026,1424.400214794434,178.04090101922932,211.23557494606433,692.904308784216,2793.7226885963432,3941.53897301982,1892.9013586301435,988.86030341588,22.867148796493975,288.92010680536475,0.0,1003.2917710047113,293.43125240392766,102.49855246221409,960.2127385302452,1126.4876086323297,95.47176092952823,89.9157561883624,461.3195952063187
