,Site1,Site2,Site3,Site4,Site5,Site6,Site7
2095,4313.504023008007,4523.097143422555,5234.320923939248,5465.552194728769,4765.191137576051,6419.5,6314.0
2096,3435.7268358720476,3508.1091199615607,5776.288460122096,6001.096305465571,5495.203539202705,6344.0,6115.151621410115
2097,2518.837670738081,4104.195894970753,4145.036868955514,5784.614084801914,4422.754344680392,5784.403269355117,5811.196116760078
2098,3897.1844703237484,1457.3189394758965,3472.245948219882,4200.259999419095,3063.3900189322153,3764.9069828773127,3208.917712735272
2099,4411.5677221930755,3297.46601014742,4459.555470823665,5496.408059604299,5572.71577249144,4819.826128968695,4587.337933912949
2100,5261.51686468105,5564.171727244262,5357.233097760049,6080.0,4336.419613107901,5081.730726705935,4836.645193565862
2101,5376.1569492169265,5593.0,4845.394368925275,4571.9274105428285,5008.263970462514,3504.9137734222186,3567.437788567491
2102,5454.0,5248.467958965043,5465.804886542062,4150.3090868551735,4675.821026840906,3647.991177387104,4163.300756740002
2103,3796.606531841414,5394.5,5337.167992669101,5888.952230806623,4264.146010340397,5941.519924008261,5695.065694407655
2104,4622.724121683974,5069.958642922357,5569.5,5880.0,4572.577011240501,6021.5,6004.5
2105,5326.5,5288.0,5074.438739332288,5587.539605795979,5442.711384555984,5365.578945228113,5466.563954848565
2106,4218.180193988583,3997.2915358081555,5487.0,5833.0,5626.723365010945,5601.534365504923,5593.0241039011125
2107,4954.797721916265,4900.845554487496,5485.0,5702.947068753748,5140.291999992579,4978.333864053977,5241.923021178557
2108,5238.5,5199.960277624521,4739.919179927361,4898.467209165386,4461.386042789531,4916.402439228985,4821.833560812802
2109,5158.5,5120.0,5291.0,5052.249380647214,4757.652578194757,5423.162297146804,5492.788591059259
2110,3703.1762833647254,5012.34251953831,4269.373228872319,4552.230875501398,3879.1488094910446,5003.58976456897,5082.842587049268
2111,4138.128351387901,5020.5,3061.4765980445786,4882.97096921285,4894.627951636634,4412.7226251210195,4438.122064022567
2112,4715.647370859273,4550.17500141388,5204.5,5480.0,4306.452819993704,5560.0,5574.5
2113,4869.5,4777.5,5036.0,5449.5,5017.153751133289,5550.0,5463.0
2114,3782.411100537948,3595.2515705231635,3768.7694469893286,4478.695869150841,5071.209427007919,5469.5,5415.5
2115,2618.608491904639,2799.913850646388,855.1856689442229,5234.520417912655,5327.0,5124.745607987332,5188.609783959574
2116,1645.3287777282694,3445.4515394137416,2937.7290576297023,5060.355872779161,4892.498174990422,5371.0,5312.0
2117,4278.922752697661,4262.728275194733,4136.109440490405,4423.071240995315,3850.0967814488586,2660.721755483414,4169.574567978946
2118,1810.6497146525485,3260.3850741522406,4136.680819911412,4256.2276180839635,2729.162375537868,3615.9883896443766,4311.245782181848
2119,1807.4412815780374,3750.3359725616538,2741.4908927049946,3247.1046372519804,3697.889129023883,3251.6232561070774,4105.637496052875
2120,306.68102161621846,2514.07884669321,907.2933048024743,549.8110386758417,3594.8767815581623,2197.729958774865,3602.5307976809354
2121,3508.157364172339,4134.565377051078,4319.750017169363,4541.03518554339,4973.06117632828,2573.1466480532426,3596.0427709937676
2122,4372.5,4485.5,4629.5,4987.5,4957.0,5100.0,5011.0
2123,3770.76504184128,4386.0,4624.5,4583.431282986661,4804.353026748374,4525.341510753134,3557.5507601695326
2124,4039.529028502739,3424.605290571564,4514.820877227027,4780.723576554647,4756.295414456064,4874.2644074792515,4182.831934833873
2125,3744.349583186032,3233.259352899919,3910.7839375344656,4881.5,4795.02084235449,4919.5,4864.5
2126,2157.4173517171216,2254.8273391802913,3468.263233576896,4522.2989805738525,4031.0943631024497,4934.5,4823.5
2127,3001.6179481267163,3036.545549371945,3070.244070992134,3892.6918365677866,3894.5365662277804,4415.020493202923,4341.85718002255
2128,3969.5050166914903,3708.1315243520526,3456.077020108768,3239.8245343747103,3236.2845880264626,3083.7069344280485,2989.7310459315513
2129,3481.807815104307,3350.332250860981,3231.377605669816,4121.125047783574,2367.6725597791706,4347.076328306835,3916.4311632012473
2130,3302.1882747443283,2079.8445185305977,3091.3926137927238,3823.5246663251164,3500.835184307187,3778.884788344908,4023.216208486027
2131,1091.5341813618397,736.0131008904277,2726.358921511802,4066.3495348157944,3916.6938141953324,4286.471811049023,4227.563582428132
2132,3225.5403845706387,3769.873941135944,2606.7086020376246,3201.5050913662717,2489.863430364047,2554.5230217374196,3557.557136589773
2133,2632.5016198447775,3629.093589844965,3838.47026977481,4558.0,4065.0653294107756,4724.0,4741.0
2134,2781.520588782544,2690.3302916536536,3525.722459202422,4202.594930919183,4308.688822921566,4028.381661383882,3999.3608241012153
2135,1415.1766880827918,2747.6354590057335,2979.410241654614,2692.3599540794166,1337.3495379569345,520.6566051079008,2686.1488041999296
2136,82.2908597893911,3095.827393001543,682.392458993405,2897.7745185346307,916.9145235798451,1682.5252270347778,2530.529647932888
2137,492.59442235967344,2727.8925487479755,1331.1645641867517,2439.8410036739165,1598.7238934841926,3420.5618800874877,3932.691392648054
2138,3060.962993817587,2582.845348281656,3207.8401794473257,4274.0,2503.745610383427,1878.0203216074724,1358.7066174940642
2139,1692.0738085713688,2635.316366295994,1572.4124517188502,2285.7419259232233,1809.6311663730912,3821.0000200409045,3717.639688183644
2140,1689.6283655040738,2874.171110698954,2348.8239341049475,1628.6095454500519,1189.2214997819765,3533.9946628723205,3694.8836451158136
2141,2342.417731866064,3083.3500666031846,2209.670029895787,3141.4155791447997,3453.056998303227,4212.307249894865,4345.5
2142,2519.457551034586,3270.094763080785,2686.5506494169094,3623.637062008579,2135.5211181451336,3654.2212570545194,3522.887902025199
2143,3407.5,3536.5,3212.8589415014926,2976.0514911530668,1951.415571818473,0.0,1498.5937502091929
2144,3440.0,3490.5,3570.239442537298,4123.5,3822.3921933033143,4227.5,4007.7356648581554
2145,3358.0,3452.5,3105.152605453315,2549.6642231124474,1685.6963842519517,3119.545270266335,3044.315922464879
2146,3361.0,2350.47329418338,2479.2789263878217,2699.6218768636777,3497.5626914796767,3313.9848682122547,3375.3658218057035
2147,2546.6118264773995,2073.5081651171986,2635.489471644293,3626.1019293215995,3414.7049891619326,2447.3982537112224,2852.7900223342194
2148,1506.9070368325401,2607.7946359578814,310.9417989383419,3303.2507067979295,3217.302910255232,3592.4864060160057,3433.545896917044
2149,2114.6806776323206,2909.5911806342633,3044.565308647343,3944.5,3499.353857281057,4015.0,4037.0
2150,1416.283245788231,2413.9833672731775,2271.830633836119,3682.2138650638303,3386.045435460128,4005.888064950307,4036.0
2151,1929.0579922121162,2351.397783586759,3091.511554534046,3906.0,4013.5,3980.397903757742,3835.605972376172
2152,1476.2037457301617,2493.986019738746,3580.5,3849.0,3942.0,4013.0,4032.0
2153,0.0,0.0,2829.1926441245437,3898.5,2868.385220944234,2793.0005168758926,3514.731622968031
2154,140.46390839855985,1856.9910272915824,3491.5,3843.0,3927.5,4024.5,4052.5
2155,3108.0,2614.088073229533,2782.135415112874,3792.5,3815.0,3556.7039262070907,3316.9194405421413
2156,1206.487006540368,784.1511379652284,991.3690034462079,2689.0671435869635,1280.0899582613592,2417.6686756021545,3179.0773934326917
2157,0.0,2458.9961816354767,2033.543297611614,2800.1755027840113,1777.746729990934,3054.3848330555256,3127.9375238123566
2158,1421.3129636127394,1811.5957488574882,1537.494857232833,2354.6578610155516,0.0,2144.84211736421,2697.420380582421
2159,1530.546357045736,2962.0922362493197,2465.6610650013763,2382.551104359484,2346.328421445516,3066.9051992388067,2988.1920903389055
2160,2954.4943482777308,2981.9009149949457,3109.9270824004498,3550.1900362694278,3469.199635045038,3573.1944974605904,3829.5
2161,2746.386626760654,2919.647992816898,3028.8504542060455,3383.83196002101,3270.060627638807,2836.563340632724,2860.1910730096743
2162,2807.204871732529,2748.6836467432217,2624.8516466893716,2987.851724617782,3251.6554505227273,1704.3854614823604,2610.109393503743
2163,2263.9251685257354,2750.2389813527802,2670.145584595508,3114.142579400318,1810.0015278211195,3253.395309537862,1995.5285201149482
2164,2714.56758845078,2999.0,3186.905643694124,3335.4969053793134,3676.5,1453.8989146335875,2464.500604335713
2165,2447.854523946796,1771.4841273277495,2608.7868316734957,3092.651845760152,3146.099722347972,3464.4727399171334,3372.020385214477
2166,0.0,0.0,0.0,1968.5856822863973,1406.2710226502209,2924.251709585519,3176.5278801924514
2167,77.932617077533,361.67517723791843,1559.1780900374984,2463.611043520301,3151.0591034115396,3349.9810695486535,3437.566272575191
2168,1585.9911684237168,1105.806901171655,2267.064200686978,3255.360218780749,2814.0085894337226,3124.0408205769186,2882.190697106635
2169,1978.4143824002417,2354.2770954051157,3081.859093710979,3484.4481926008984,3542.5,3210.254751599383,2759.377687820822
2170,1951.3019583808414,1401.442488583851,1915.8309801339199,1942.288777152742,1600.4625043384626,2781.4595269183947,2994.2185423172314
2171,1573.7661723385672,1128.628901238562,2919.7436057990017,2779.0744756346776,1761.0414021345987,2851.8710459711165,3230.451125745658
2172,1057.4143874873942,1685.6760843305383,3152.0,2784.008083137295,3229.5571456929456,3495.715568530051,3236.0012988447143
2173,1272.377706749578,2103.182454567116,1349.8793643753638,2505.3073142943636,2641.7289165834354,1947.0186401425708,1713.8423919042589
2174,0.0,0.0,1328.9412420010997,2455.0447285957393,2626.0662094499976,3003.6060628516007,3199.375745466603
2175,0.0,0.0,480.3847358565372,2882.7230086908053,2379.318987537532,2699.667513859773,2607.2416273627905
2176,2767.0,2611.0843963094835,1270.3266226566116,2276.2202328326043,943.044729019969,2688.331420732503,1456.2056104111743
2177,0.0,1549.697026976644,499.7176655613116,2976.485703515982,2656.794981089548,3239.1504854779164,3196.728568089294
2178,2083.317948552767,1259.6042059623596,2323.1567785457096,3271.844748328037,1767.0996655452682,1647.0720730970907,2801.687815946738
2179,2470.1134506580456,2555.0844929238,2928.4168187939595,3317.4139319376827,3007.1420048130094,3263.9386381739987,3047.0791812402936
2180,2393.8787779548907,2667.132645197608,2510.667992539503,2229.9147806358956,2716.4872426170464,3420.778627276727,3017.1177206052585
2181,2757.0,2833.5,3139.5,2928.958022375462,2934.8833695529006,2641.7371409993716,3491.0053711129176
2182,2731.508872477324,2464.534549178398,2654.25723021202,3211.7733588850015,3259.058366362328,3146.40412593103,3376.743624532382
2183,1686.4053743869824,2468.8320005131472,3020.8209618983847,2944.968919227451,3349.6076379409587,3680.0,3621.3455698681773
2184,1376.7872190830974,2547.388728828019,2951.7767023940723,3106.2162899423047,1958.5950220061154,3576.229005021653,3491.6168929065125
2185,2774.0,2586.8597618718363,2427.401300724987,2998.9636223555763,3240.7400468157102,3443.3792963791416,3265.805258384931
2186,2781.0,2922.0,2739.078656434701,3383.349890796047,3368.1731986476384,2915.1449127708333,2763.9181939594737
2187,1446.9209234759767,1482.47754479268,2147.9198782072535,3146.8080189887587,3378.4907475023238,2736.4203595434847,3336.4213890136407
2188,1804.4484312687432,2106.8700100590368,2981.3858616734137,3336.1574104067104,3299.4690341426326,3158.0718836484702,3244.4700037006346
2189,2382.339310970692,2171.960084054193,1966.2161564155144,2971.4053906470367,2453.8907102088747,2753.4155241420103,3009.5292127081784
2190,985.4040525805469,92.16411020138366,1936.7613052205138,3477.1330783765443,2684.9155535491536,3520.5803351909262,3363.795582384266
2191,2093.4058577646915,1372.3181589856154,898.2807650278933,3286.3647030612974,3200.630286305841,3268.8076634374365,2850.0009492116196
2192,0.0,0.0,218.2155226173286,2514.366865307683,1760.4824986891845,3153.263163548764,2685.2556772370663
2193,1272.5956122775879,2388.305480867835,2798.4983912988664,2534.25201646388,3636.3591103618114,3766.5,3809.0
2194,2986.5,2998.5,3322.5,3650.0,3725.5,3632.860351997611,3565.2951410605187
2195,2538.343050882008,2834.3226163733043,3308.0,3641.0,3739.0,3790.2425729953393,3770.9276478183656
2196,0.0,0.0,487.33484973815484,2673.416477321638,0.0,2913.3129471951943,2939.2509152024454
2197,0.0,0.0,554.1340981087033,2561.6337997983183,1917.769924846921,3057.0113681770736,2576.090198458128
2198,1075.5549160630208,2780.184106474019,2958.8176329059975,3315.2041060501083,3799.0,3354.010231115526,3473.810581832062
2199,2442.6112444151677,2804.96351715834,2717.7961328762467,3001.653551160315,2569.459473874589,2912.749883254124,2852.213460675465
2200,3012.5,2705.502999708303,3084.58663612477,3415.7579641431375,1885.3820168863722,3257.790394001301,3308.0312591742877
2201,3117.5,3159.838929864981,2209.6158294672077,2828.9035571569684,3124.5823433188434,3120.856931931828,2660.414868718123
2202,2917.2555047335827,3019.190646379491,3432.6088308521685,3496.479016078999,3458.227324064107,3293.3601990979623,2978.8532451886485
2203,0.0,116.44646392708,1174.0072646332478,2286.7895648071394,49.915717164816215,1749.5894127966121,1904.6942391994776
2204,2852.604680179711,2471.0554305052783,3231.924191777626,3852.4050951097533,2966.0147098558855,3996.5,3868.696789822312
2205,0.0,1452.0393314704086,2292.5639868432804,3896.5,3809.986783756359,4057.0,3997.5
2206,1687.0346088948602,1955.3810807239172,2780.833759054073,3291.384455333985,3995.5,4123.5,4127.0
2207,3241.14379210078,3336.0,3428.898987957877,3980.5,3937.371548745982,4072.5,3952.4703334055116
2208,2758.173639738535,1210.4737942330685,3097.193900932897,3976.6534074513115,4090.0,4129.0,4108.5
2209,2367.9404338014665,1581.4426674526887,3460.1191179495827,3749.111330471995,3951.1979096569157,3959.1972615617415,3810.3348496022595
2210,2184.236343024926,2491.435777908904,2798.1021470795736,1479.0918523869286,2409.4429085552615,2977.321642363838,3467.9902956370565
2211,1976.9036910032569,609.9132510170198,1987.108104653315,2245.8078358621574,3406.071252052555,2741.3295082584355,3414.290185090116
2212,1717.5524451633419,1291.9177547979698,306.2849407613721,1434.1513016377057,1262.807721023768,3414.4187729132545,3526.478569825231
2213,637.4670921429915,0.0,0.0,1156.6851544919555,0.0,1552.3072233864923,2256.4940910604478
2214,2407.602110063939,1974.6061184968626,2951.6859284372963,3481.8369791284294,2922.627496325845,4009.1826178918805,3989.1694732748433
2215,1175.1975431156447,2670.7127147711676,2259.077525783535,2929.180610047943,1731.260409810805,2902.8881472751623,3291.9943529329034
2216,876.8244682251193,773.2401572252729,1338.4607385359832,4274.0,3078.0622150914915,4390.5,3897.4212667173297
2217,2752.356777597992,882.8969852527684,1918.0299097517855,3116.8444930491896,780.2341396719066,3549.1971646497996,4257.689218762194
2218,3237.883175797509,3146.8555966846366,3551.033836543544,3631.031586564958,0.0,3460.6225251417027,3449.931103649523
2219,3088.5368145996154,3119.1051740743433,3295.0637033663065,3789.2416939744053,3326.9840448093955,3631.660034102205,2943.8404858511135
2220,3784.0,3785.0,4097.5,4363.0,3472.2089185332843,3457.7022946265515,3658.8661473150837
2221,3833.0,3587.5654070387454,3792.616354698603,4391.707379560808,3801.7382321145233,4569.8039193150125,4387.021435002173
2222,3412.4627009874225,3326.657528986085,3394.120978381102,3719.3012218398044,3809.332134439175,3805.9915045310445,4363.83791474905
2223,3885.5,3852.5,3788.387482878651,4489.218173927689,4561.5,4165.034262898398,4239.192713687784
2224,2651.047758767501,3570.9161328005557,4271.792991298351,4638.0,4647.5,4710.0,4647.0
2225,2492.384009764692,2558.7812008995556,3328.3089888061277,3611.4823848620235,1612.4592594285523,2719.5319649156586,2769.207885089324
2226,2965.063750773669,2534.32644731422,3649.784693189903,3293.3578327977452,2528.0641511079234,4118.264474658248,4216.8505989874675
2227,1690.4329766645465,2993.1249839709235,1395.259808067306,3288.801754381047,1409.5824841198355,4253.712712381528,4131.506448541339
2228,1789.7696276569072,1418.9860341945314,2066.1835162074285,3218.6305340150493,2318.933006237744,4113.952651127513,4117.663428805153
2229,2641.081400101046,3359.9370131999476,2881.9863033075776,3755.2283589831095,2736.9014212443667,4205.607607408777,4263.64605283207
2230,2316.0488409183945,2246.2776979509695,1530.3822209451755,3391.821026934607,2820.422126383859,4253.302178645585,3923.5941568046815
2231,2790.966806711097,2494.4818754814587,1669.2835688630912,4247.800726337529,3049.8789089592306,3485.4607641500734,4133.160563782502
2232,4365.5,3765.7248587322256,3297.384158363709,4474.894617479819,4494.227009541561,4820.2001223869665,3924.8912983736295
2233,4427.5,4363.5,3534.933594125749,4584.943180457841,3519.5445996669296,4628.259758057382,4523.901622016456
2234,2612.1800377044283,1726.1013872979938,2752.233177994647,4329.538146235248,4715.669307856603,4162.316674610463,4487.875159035446
2235,3618.7457108704994,3398.160995539,1572.442612273303,4107.024092499239,2230.676852418268,3933.391211991265,4242.100321881341
2236,0.0,0.0,1561.3660542928592,3863.3453270599966,3480.14043815218,4197.32652805009,4587.182326902818
2237,2409.5647439114077,3392.2967418124563,2101.174214306094,4925.4470350242145,3702.4398240506753,4907.426177236137,4862.174920075274
2238,0.0,1764.5004714779425,3129.049772583439,4433.618564345585,4080.050792908753,4466.549326371547,5028.529593442534
2239,4223.987112941329,4070.9158971992824,4458.314588293621,4408.192343773645,2407.306170549944,4686.577698170622,4461.35005089527
2240,3737.8563997173133,3723.693417650661,4149.987652077116,4539.635095549082,1843.565410731272,4513.013818670581,4231.381971674361
2241,3073.2677094990395,4156.120886470536,3835.2894823438637,2773.093743092429,3170.9725615338366,4494.338952435927,1844.1022952041153
2242,4584.03862869118,4478.385928996712,4590.759531114741,4851.03388281034,4307.177445328351,5394.648190667178,4985.428297175318
2243,4769.310782432341,4503.35351573816,5018.660260962765,5347.391379532602,2623.29994411275,5660.309473171548,5571.1230410674
2244,4968.5,4877.902471417429,2987.6110221119943,4621.53623166555,4941.8344919060055,4558.150617396064,4546.141441080659
2245,5092.5,4743.189795823213,5208.5,5568.0,5512.5,5598.989929947869,5431.775675550083
2246,5056.936994253364,4937.192161981339,5253.304317625303,5385.147221964071,5080.564481417294,5660.9231774121,5262.432172851622
2247,2611.7085414866865,4014.9263486158925,3521.855115164224,4942.552092996918,4021.3906086499237,5678.735903368531,5830.5
2248,4360.022435599537,4341.561345827605,3368.5766268961465,4954.150387594927,4667.421302685186,4584.495110637794,4423.971457286538
2249,3754.237812340478,2775.1734389814687,2464.9336039268055,4477.12906576272,4214.020836811878,5960.0,5054.896288528028
2250,3885.047669685502,3752.4634631754398,4055.0889957843606,5283.327927316043,5010.2874504929705,4091.2847837104664,4982.246600650997
2251,5383.5,4535.21289852363,4474.109990394118,5415.579683023861,5448.171048373362,5442.886788328614,5321.119794269483
2252,5528.0,5074.28646121794,5414.389067907894,5966.67668052384,5631.154905639954,6088.127380144242,5760.296543976603
2253,4676.384390220761,4799.901459860731,4858.968226950964,6020.0,4900.175293160988,6011.5,6039.0
2254,5448.5798195094285,4895.996295959749,4103.0871731721545,4484.145918943312,5435.062649514909,4367.874151858637,5222.910194055072
2255,2776.9369708880586,4874.334841221026,5026.607969098221,5774.870692416175,6146.5,6135.5,6074.0
2256,1399.7659887887903,363.9217003383983,1142.7129551083426,4811.413230024915,4153.221625598785,5251.294121147777,5145.172254158136
2257,1319.5057871297759,1301.7607412450197,1399.9526691978645,5487.310651641091,5558.500013157107,5873.271774252037,5999.036107435909
2258,5171.328265653112,5375.400009569431,5170.782970292171,6136.258654214005,6317.5,5169.9232984661885,6024.746474902385
2259,4823.709357579553,4475.220604899827,5132.0548595475375,5248.799078466294,0.0,5478.9088180418485,5699.032964980364
2260,5211.012915173011,5208.158226735807,5278.209687359581,5833.485384548082,658.791039559861,5928.92390469363,5739.261450220822
2261,5627.54203796596,5441.0328065473805,4556.198759716428,5163.328954925346,2977.0790457477674,5381.041721172042,4603.621395878862
2262,4990.5632140678445,5656.610688070891,4599.814992405623,5946.409025251154,5516.961090207947,6501.5,6473.885421024274
2263,6109.0,5895.5,6094.37231287578,6276.731618592541,6144.565619859996,6053.98965826529,6269.429227455522
2264,5994.303982533585,5527.467031813349,5315.307289810423,5242.296535789534,5374.1506685117565,5762.8286238565215,5683.930904768559
2265,6114.18105810383,5840.384630300566,5848.566687670558,6025.307337569698,5451.241819882276,5544.404384998994,4749.614565646916
2266,5241.6189489826065,5228.702387584343,6213.244072864149,6109.9663544237455,4873.879673311205,6300.095500481385,6280.868712594295
2267,5017.002519142683,5757.009201520352,5348.73704252691,6204.213741010101,4820.723426079151,6263.003671699275,5423.076895331171
2268,5727.0121015108125,5628.787650279685,4719.605692460385,6900.5,5262.494316253865,6878.0,6428.673767365491
2269,4986.963761841263,4480.600337940306,4501.69512640975,6162.351348565396,5612.862586024429,6188.9099210135755,6217.269685075945
2270,5051.163763001591,4163.7179008371295,3382.5280423460963,3501.50027014557,3470.5967656709845,5466.122581804704,5501.88864096961
2271,5253.793017027708,4295.490392915033,5426.487806053919,6434.98363213796,5688.52704742187,6783.953496401035,6173.251234521676
2272,5714.165935021049,3913.8733459272235,3814.658024763028,6684.740117867657,6163.181073351138,6469.246140695729,5349.76040756997
2273,5528.193162613987,5420.274331645091,6171.647095816032,6907.0,5190.113106268467,6997.726598319956,6734.440594211632
2274,6572.339027563679,6156.416295299434,6161.610202827479,6991.0,5625.520515424246,7026.0,6953.5
2275,6735.0,6310.28150073343,6427.244774227793,6882.376308199984,5788.439299877891,7123.5,7113.5
2276,6674.210851021411,6000.608655910009,5593.412308423578,5804.7014212377835,3705.708209734856,6563.060763305481,5601.0385805201795
2277,5953.235541779325,6321.198884625303,6788.960884821001,7169.5,6893.74035847476,7098.249433293954,6767.483659438378
2278,6112.206665081033,6345.458773545037,6641.002122465091,7193.0,7064.500073822768,7338.5,7138.5
2279,7121.5,6595.8492999734235,6642.549973944616,7297.5,6884.463717128148,7180.027398608349,7047.337779345841
2280,6437.159446675563,6504.934879628801,6780.009857767152,6822.541040881699,5449.285187442016,6882.344863592631,6803.6539717412825
2281,4449.730479099187,6097.999460190498,6708.087040235632,7344.5,5934.416335310499,7105.922580458917,7264.5
2282,6381.911699524499,6596.724337479837,6976.046982424676,7379.143483084913,6818.026078663914,7356.0,7308.5
2283,6884.008240521216,6820.428559355049,7215.0,7582.5,7144.849546210901,6885.032087938009,6527.958702802419
2284,6329.936019907607,6818.7967553143735,7336.0,7312.105857583294,6390.328047248053,7560.1290426652195,7316.526720568331
2285,7290.5,6863.479000254147,7253.5,7127.425338877741,7218.132064041358,7571.036159077233,7506.0
2286,7114.039445444948,6932.597268444742,6955.850325389186,7334.701568202044,6704.176520186574,7292.718371068238,7048.968605753414
2287,5781.670652497258,4505.201688364328,3404.7293449131002,4809.189223600245,4225.886405385412,3823.147480509967,4761.565064439836
2288,6179.692410175698,5680.610095775965,5209.985011071784,6352.977360669393,5242.694738826184,4699.3928490800545,5429.912747162275
2289,6690.465982541537,6096.849301013421,5948.500919321463,6551.058932384416,5691.697824983373,5394.421694946852,5072.959738505859
2290,6758.497712305678,6781.895566616052,4961.84426898054,7209.581628988785,5715.053592485276,7327.4775957017255,7256.92659835712
2291,6127.683484343111,5704.414790416609,5878.1676932957225,6218.294352467803,5153.608893159937,5564.63492665982,4594.444142569429
2292,6660.380047570226,4547.542888590878,5493.131580382085,7233.602297128435,5522.400107505302,7502.6461284708885,7629.044068102437
2293,7628.031543068762,6445.903096168074,6539.192621899585,4064.184278059606,4716.098912829386,4451.788969094038,2711.8191052961756
2294,5386.247806023855,4161.902803553515,4016.976358877936,3895.160236951535,3717.4055944486863,3623.431920805585,5450.094226274449
2295,531.4942539719068,2976.9301863588653,4212.6221251971565,4603.501272274922,5004.806648853205,6643.565889625303,6152.277434233683
2296,0.0,4115.668789462012,0.0,6655.619103062614,5896.705912033302,7233.06875719358,6636.095511686032
2297,5932.349375988784,6333.556758879322,3549.247472350068,6127.1817805643495,5140.948757365364,6207.338911607363,5223.088720980813
2298,7218.3156528388845,7496.557706089564,2685.629269016131,6566.989940534548,7073.194756630337,6781.123160891149,7029.598073075098
2299,4527.668051483484,7332.399916313743,5621.712349058533,7729.258839276897,5307.369326947151,7799.8372815922385,7482.12764728163
2300,2198.7786151752334,3922.016258601002,6448.23753377807,7681.898356710267,5733.75607563134,7790.842788654094,7604.255587149122
2301,6836.471561606424,6982.68063882022,7191.178557095033,7503.504224301092,6682.559395050072,7807.666770612783,7848.871792382728
2302,6257.574057476559,5694.392318579028,6871.741330977637,7121.8363636305185,6640.899346664554,5105.722536227183,6150.538885372031
2303,7438.28082622719,7665.194329420308,7852.5,7590.2916454168535,7599.74059369841,6767.695063677908,7503.311185814021
2304,8135.0,7919.0,7875.5,8174.0,7991.590924567468,8275.5,8078.5
2305,8244.0,7808.5,7920.0,8164.5,8064.0,8177.5,8027.0
2306,7739.624733037298,7303.5121688153295,7897.5,8206.341829264044,7913.7987866413105,8289.0,8264.0
2307,7262.331955847628,7569.415915560202,7693.857343583456,7570.252236471237,6426.879672815746,7477.389172253338,8115.5
2308,6527.285443838981,7123.049035864031,6456.23979125434,7807.451120949005,5595.868188469357,7440.5140600234945,7367.844529806716
2309,7735.803682864849,7568.619098496551,6641.836155827983,7991.303252014994,7722.475039612248,7421.1119909950985,7493.19359646166
2310,8516.0,8193.0,7836.025785200719,8525.5,8340.5,8466.111093967578,7793.657637336948
2311,7247.041949610118,6628.64277869375,7728.095286489719,8482.358197238676,7112.424891668369,8428.523458475765,8008.173254756866
2312,7602.738589608417,7430.509918104357,7531.959208451142,8110.284129305247,7477.988725070175,8042.00326175063,7913.088221609723
2313,7129.979802563475,6914.915443584866,6582.220735173141,7765.105586121101,7091.156548235505,7952.071667632479,7761.410696084147
2314,4713.9914293966585,6030.7867227186325,4703.278370628368,6804.884723999779,6251.185506297767,7563.961428618518,7147.29763625076
2315,5405.469053317164,5615.881754471315,2730.6978342962902,7873.79780449425,6893.259770133631,8490.0,8100.713025498546
2316,7674.223964280323,5634.738920458338,7021.381395846665,8480.616941358543,6434.113047853669,7595.71147045246,7666.597834713137
2317,6919.124691934878,5771.280325799877,4442.32745523976,7695.834288522291,6280.239812882549,7948.341068978477,6795.928662352722
2318,8638.7894328942,7757.660441037229,7537.674018107187,8676.544506738726,5086.447409360192,8414.152200350869,7978.071044981807
2319,7233.201118010784,8141.925916957933,6977.112224032196,7416.99933825144,6658.184078890385,8165.364895566992,7960.396786242483
2320,7913.851497575573,7732.850149610174,7409.612267822527,8348.444322120677,6213.271469114344,7422.810703965227,7282.146370828126
2321,8582.766930497457,8126.175864368621,7124.658649152402,6786.553252207808,6637.313072163546,7050.912469894748,7397.67917490776
2322,8408.255502763704,7166.499367803946,6825.163855078571,7869.128352295273,7892.291116197196,7369.57905916861,8096.108591095998
2323,8748.11715827439,8018.600310758941,7972.132203038386,8399.324533123196,7321.286803368082,8657.595408019804,8572.5
2324,8614.337413793475,8180.458876144768,8124.884256957284,8582.491264668302,8445.027015363508,8239.814715789327,7331.176022769228
2325,8672.918954099885,7131.8270190091425,7351.078259808244,7697.513423931583,6519.913081250458,6616.814928556103,7361.2073915286655
2326,8243.011281763851,7151.4448921815,5069.031167069988,7428.130700857917,7771.576042577845,7740.780061022779,8000.632156098896
2327,8643.459589296383,7893.72643421624,6289.004178319288,7073.482988550299,6320.645727668705,6531.862243364187,7491.829441574074
2328,8474.010003818921,7994.3358398258215,7781.161652098494,8151.821272854373,7518.2356576219745,8308.077132570383,8205.514572081427
2329,8641.196549953296,7795.142803966151,6486.539010256593,7995.755020291361,7493.395406158563,7808.983747116514,7864.767732784546
2330,9002.0,8690.5,7553.762770293342,8578.394417362142,7798.027983029622,8553.633825265435,8490.005034418811
2331,8587.660580410775,7881.384065932672,8051.221019115996,8582.845299582703,7984.10426463197,8310.78058001907,7486.197170587397
2332,8914.01915681993,8347.502151143923,8332.665287472639,9033.0,8344.795219203017,8149.999715039571,8394.66723979231
2333,7182.86209291381,6294.357922052064,8415.752743862686,8681.107441501543,8683.5,8359.86574935762,7779.852247077611
2334,6244.05442862191,5919.901984817262,5377.910082452206,4420.6643015013615,6312.702135702394,4943.960815160229,5869.012161243991
2335,7773.574367995025,6986.2547251015385,7239.136876946235,8285.492993999302,7433.642495180483,8102.828184796064,8101.451759010496
